Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y,distance,pointinfo_index
Circle,PS_WSP,37493684.86,2396815.984,37493684.86,2396815.984,37493684.26,2396815.984,1.0,"c(37493684.56, 2396815.984)",37493684.56,2396815.984,1809.8367784153972,
Circle,PS_WSP,37493197.885,2395128.247,37493197.885,2395128.247,37493197.285,2395128.247,1.0,"c(37493197.58499999, 2395128.247)",37493197.58499999,2395128.247,460.4917413593658,
Circle,PS_WSP,37493195.963,2394910.184,37493195.963,2394910.184,37493195.363,2394910.184,1.0,"c(37493195.663, 2394910.184)",37493195.663,2394910.184,436.68688243012747,
Circle,PS_WSP,37493588.27,2394708.966,37493588.27,2394708.966,37493587.67,2394708.966,1.0,"c(37493587.97, 2394708.966)",37493587.97,2394708.966,33.50536143948568,
Circle,PS_WSP,37493733.581,2396587.259,37493733.581,2396587.259,37493732.981,2396587.259,1.0,"c(37493733.281, 2396587.259)",37493733.281,2396587.259,243.11899074540077,
Circle,PS_WSP,37493661.344,2396587.666,37493661.344,2396587.666,37493660.744,2396587.666,1.0,"c(37493661.044, 2396587.666)",37493661.044,2396587.666,259.78379094074785,
Circle,PS_WSP,37490552.97,2398229.234,37490552.97,2398229.234,37490552.37,2398229.234,1.0,"c(37490552.67, 2398229.234)",37490552.67,2398229.234,3479.749521264277,
Circle,PS_WSP,37490716.282,2398218.56,37490716.282,2398218.56,37490715.682,2398218.56,1.0,"c(37490715.98199999, 2398218.56)",37490715.98199999,2398218.56,3330.700417504504,
Circle,PS_WSP,37493048.492,2397372.617,37493048.492,2397372.617,37493047.892,2397372.617,1.0,"c(37493048.192, 2397372.617)",37493048.192,2397372.617,882.2423379190607,
Circle,PS_WSP,37493083.538,2397372.961,37493083.538,2397372.961,37493082.938,2397372.961,1.0,"c(37493083.238000005, 2397372.961)",37493083.238000005,2397372.961,879.2391151804488,
Circle,PS_WSP,37493046.768,2397311.906,37493046.768,2397311.906,37493046.168,2397311.906,1.0,"c(37493046.467999995, 2397311.906)",37493046.468,2397311.906,874.0691806999231,
Circle,PS_WSP,37493715.116,2397194.542,37493715.116,2397194.542,37493714.516,2397194.542,1.0,"c(37493714.816, 2397194.542)",37493714.816,2397194.542,380.2177185523279,
Circle,PS_WSP,37493715.286,2397157.768,37493715.286,2397157.768,37493714.686,2397157.768,1.0,"c(37493714.986, 2397157.768)",37493714.986,2397157.768,2439.403458845254,
Circle,PS_WSP,37493678.097,2397157.89,37493678.097,2397157.89,37493677.497,2397157.89,1.0,"c(37493677.797000006, 2397157.89)",37493677.797000006,2397157.89,2436.034419838545,
Circle,PS_WSP,37493713.27,2397048.234,37493713.27,2397048.234,37493712.67,2397048.234,1.0,"c(37493712.97, 2397048.234)",37493712.97,2397048.234,2328.8061713301527,
Circle,PS_WSP,37492395.741,2396617.173,37492395.741,2396617.173,37492395.141,2396617.173,1.0,"c(37492395.441, 2396617.173)",37492395.441,2396617.173,2288.64462938536,
Circle,PS_WSP,37492395.817,2396558.703,37492395.817,2396558.703,37492395.217,2396558.703,1.0,"c(37492395.517000005, 2396558.703)",37492395.517000005,2396558.703,2465.997245570027,
Circle,PS_WSP,37492138.79,2395134.89,37492138.79,2395134.89,37492138.19,2395134.89,1.0,"c(37492138.489999995, 2395134.89)",37492138.49,2395134.89,1915.087569097159,
Circle,PS_WSP,37492422.292,2395245.414,37492422.292,2395245.414,37492421.692,2395245.414,1.0,"c(37492421.992, 2395245.414)",37492421.992,2395245.414,1811.1441736792215,
Circle,PS_WSP,37491762.363,2398740.563,37491762.363,2398740.563,37491761.763,2398740.563,1.0,"c(37491762.06299999, 2398740.563)",37491762.06299999,2398740.563,2814.2805630681564,
Circle,PS_WSP,37491788.785,2398905.696,37491788.785,2398905.696,37491788.185,2398905.696,1.0,"c(37491788.485, 2398905.696)",37491788.485,2398905.696,2926.4044717407846,
Circle,PS_WSP,37491779.567,2399120.178,37491779.567,2399120.178,37491778.967,2399120.178,1.0,"c(37491779.267000005, 2399120.178)",37491779.267000005,2399120.178,3087.238141413203,
Circle,PS_WSP,37491748.794,2399118.763,37491748.794,2399118.763,37491748.194,2399118.763,1.0,"c(37491748.494, 2399118.763)",37491748.494,2399118.763,3105.2186044657783,
Circle,PS_WSP,37493661.497,2396982.389,37493661.497,2396982.389,37493660.897,2396982.389,1.0,"c(37493661.197, 2396982.389)",37493661.197,2396982.389,392.7405207361542,
Circle,PS_WSP,37494105.512,2397659.309,37494105.512,2397659.309,37494104.912,2397659.309,1.0,"c(37494105.212, 2397659.309)",37494105.212,2397659.309,1192.9635471393208,
Circle,PS_WSP,37493096.091,2398271.504,37493096.091,2398271.504,37493095.491,2398271.504,1.0,"c(37493095.79099999, 2398271.504)",37493095.79099999,2398271.504,1724.6859640959317,
Circle,PS_WSP,37493918.893,2394716.158,37493918.893,2394716.158,37493918.293,2394716.158,1.0,"c(37493918.592999995, 2394716.158)",37493918.593,2394716.158,1931.882844150993,
Circle,PS_WSP,37493563.301,2396171.053,37493563.301,2396171.053,37493562.701,2396171.053,1.0,"c(37493563.001, 2396171.053)",37493563.001,2396171.053,440.1980234003791,
Circle,PS_WSP,37494249.514,2395461.003,37494249.514,2395461.003,37494248.914,2395461.003,1.0,"c(37494249.214, 2395461.003)",37494249.214,2395461.003,1040.9348352636948,
Circle,PS_WSP,37493404.035,2396400.006,37493404.035,2396400.006,37493403.435,2396400.006,1.0,"c(37493403.735, 2396400.006)",37493403.735,2396400.006,1495.7590851201487,
Circle,PS_WSP,37493242.45,2395909.552,37493242.45,2395909.552,37493241.85,2395909.552,1.0,"c(37493242.150000006, 2395909.552)",37493242.150000006,2395909.552,1018.1241736767696,
Circle,PS_WSP,37493667.343,2398624.854,37493667.343,2398624.854,37493666.743,2398624.854,1.0,"c(37493667.043, 2398624.854)",37493667.043,2398624.854,3743.0772249509214,
Circle,PS_WSP,37492397.093,2398646.976,37492397.093,2398646.976,37492396.493,2398646.976,1.0,"c(37492396.793, 2398646.976)",37492396.793,2398646.976,3859.742851783175,
Circle,PS_WSP,37492435.744,2398647.885,37492435.744,2398647.885,37492435.144,2398647.885,1.0,"c(37492435.444000006, 2398647.885)",37492435.444000006,2398647.885,3850.6717095481085,
Circle,PS_WSP,37492397.598,2398560.351,37492397.598,2398560.351,37492396.998,2398560.351,1.0,"c(37492397.298, 2398560.351)",37492397.298,2398560.351,3788.0328524911824,
Circle,PS_WSP,37492434.822,2398561.191,37492434.822,2398561.191,37492434.222,2398561.191,1.0,"c(37492434.522, 2398561.191)",37492434.522,2398561.191,3206.8608806430566,
Circle,PS_WSP,37492394.405,2398467.633,37492394.405,2398467.633,37492393.805,2398467.633,1.0,"c(37492394.105000004, 2398467.633)",37492394.105,2398467.633,3132.5832731640157,
Circle,PS_WSP,37492435.942,2398467.21,37492435.942,2398467.21,37492435.342,2398467.21,1.0,"c(37492435.642000005, 2398467.21)",37492435.642000005,2398467.21,3110.8309505071084,
Circle,PS_WSP,37494045.646,2395901.656,37494045.646,2395901.656,37494045.046,2395901.656,1.0,"c(37494045.346, 2395901.656)",37494045.346,2395901.656,1004.0908865118837,
Circle,PS_WSP,37493453.873,2396531.697,37493453.873,2396531.697,37493453.273,2396531.697,1.0,"c(37493453.573, 2396531.697)",37493453.573,2396531.697,437.6177208315577,
Circle,PS_WSP,37493476.073,2396501.917,37493476.073,2396501.917,37493475.473,2396501.917,1.0,"c(37493475.773, 2396501.917)",37493475.773,2396501.917,380.41290083361673,
Circle,PS_WSP,37493391.386,2394806.583,37493391.386,2394806.583,37493390.786,2394806.583,1.0,"c(37493391.085999995, 2394806.583)",37493391.086,2394806.583,2044.3915578924139,
Circle,PS_WSP,37493568.469,2396348.483,37493568.469,2396348.483,37493567.869,2396348.483,1.0,"c(37493568.169, 2396348.483)",37493568.169,2396348.483,490.55840668131157,
Circle,PS_WSP,37493556.791,2396354.564,37493556.791,2396354.564,37493556.191,2396354.564,1.0,"c(37493556.491, 2396354.564)",37493556.491,2396354.564,487.321019211853,
Circle,PS_WSP,37493557.072,2396356.577,37493557.072,2396356.577,37493556.472,2396356.577,1.0,"c(37493556.772, 2396356.577)",37493556.772,2396356.577,484.0687272743326,
Circle,PS_WSP,37493337.311,2394887.851,37493337.311,2394887.851,37493336.711,2394887.851,1.0,"c(37493337.011, 2394887.851)",37493337.011,2394887.851,1967.7807402307787,
Circle,PS_WSP,37492854.233,2396772.976,37492854.233,2396772.976,37492853.633,2396772.976,1.0,"c(37492853.933, 2396772.976)",37492853.933,2396772.976,786.0588900141779,
Circle,PS_WSP,37491559.415,2395629.201,37491559.415,2395629.201,37491558.815,2395629.201,1.0,"c(37491559.114999995, 2395629.201)",37491559.115,2395629.201,1638.0875946926185,
Circle,PS_WSP,37493146.411,2394897.961,37493146.411,2394897.961,37493145.811,2394897.961,1.0,"c(37493146.111, 2394897.961)",37493146.111,2394897.961,976.0857799476606,
Circle,PS_WSP,37493214.789,2396324.456,37493214.789,2396324.456,37493214.189,2396324.456,1.0,"c(37493214.489, 2396324.456)",37493214.489,2396324.456,461.9968499673472,
Circle,PS_WSP,37493558.788,2396214.06,37493558.788,2396214.06,37493558.188,2396214.06,1.0,"c(37493558.488000005, 2396214.06)",37493558.488000005,2396214.06,424.6638310773136,
Circle,PS_WSP,37494266.867,2396035.306,37494266.867,2396035.306,37494266.267,2396035.306,1.0,"c(37494266.567, 2396035.306)",37494266.567,2396035.306,964.2848591166105,
Circle,PS_WSP,37493470.86,2395098.444,37493470.86,2395098.444,37493470.26,2395098.444,1.0,"c(37493470.56, 2395098.444)",37493470.56,2395098.444,776.1485620534453,
Circle,PS_WSP,37493445.54,2395098.306,37493445.54,2395098.306,37493444.94,2395098.306,1.0,"c(37493445.239999995, 2395098.306)",37493445.24,2395098.306,822.824447438077,
Circle,PS_WSP,37493446.411,2395078.954,37493446.411,2395078.954,37493445.811,2395078.954,1.0,"c(37493446.111, 2395078.954)",37493446.111,2395078.954,838.7590581713008,
Circle,PS_WSP,37493666.064,2395469.506,37493666.064,2395469.506,37493665.464,2395469.506,1.0,"c(37493665.764, 2395469.506)",37493665.764,2395469.506,402.9013395313423,
Circle,PS_WSP,37494052.593,2395413.97,37494052.593,2395413.97,37494051.993,2395413.97,1.0,"c(37494052.293, 2395413.97)",37494052.293,2395413.97,1521.532304298476,
Circle,PS_WSP,37493234.779,2396296.494,37493234.779,2396296.494,37493234.179,2396296.494,1.0,"c(37493234.479, 2396296.494)",37493234.479,2396296.494,676.7115901891775,
Circle,PS_WSP,37493160.466,2395128.135,37493160.466,2395128.135,37493159.866,2395128.135,1.0,"c(37493160.16599999, 2395128.135)",37493160.16599999,2395128.135,1786.1124392511163,
Circle,PS_WSP,37493332.099,2395115.497,37493332.099,2395115.497,37493331.499,2395115.497,1.0,"c(37493331.798999995, 2395115.497)",37493331.799,2395115.497,1764.7268627913274,
Circle,PS_WSP,37493128.102,2396481.353,37493128.102,2396481.353,37493127.502,2396481.353,1.0,"c(37493127.802, 2396481.353)",37493127.802,2396481.353,636.2955964247842,
Circle,PS_WSP,37493267.704,2395413.268,37493267.704,2395413.268,37493267.104,2395413.268,1.0,"c(37493267.404, 2395413.268)",37493267.404,2395413.268,1492.1675377223166,
Circle,PS_WSP,37493397.131,2396134.439,37493397.131,2396134.439,37493396.531,2396134.439,1.0,"c(37493396.831, 2396134.439)",37493396.831,2396134.439,764.4411014192162,
Circle,PS_WSP,37493397.099,2396117.114,37493397.099,2396117.114,37493396.499,2396117.114,1.0,"c(37493396.798999995, 2396117.114)",37493396.799,2396117.114,786.6243274810013,
Circle,PS_WSP,37493329.879,2395284.628,37493329.879,2395284.628,37493329.279,2395284.628,1.0,"c(37493329.578999996, 2395284.628)",37493329.579,2395284.628,1607.3536737430002,
Circle,PS_WSP,37492762.646,2395254.593,37492762.646,2395254.593,37492762.046,2395254.593,1.0,"c(37492762.346, 2395254.593)",37492762.346,2395254.593,1865.3971537154741,
Circle,PS_WSP,37493390.353,2397496.061,37493390.353,2397496.061,37493389.753,2397496.061,1.0,"c(37493390.053, 2397496.061)",37493390.053,2397496.061,790.9575708133553,
Circle,PS_WSP,37493730.447,2395755.74,37493730.447,2395755.74,37493729.847,2395755.74,1.0,"c(37493730.147, 2395755.74)",37493730.147,2395755.74,1321.169310015942,
Circle,PS_WSP,37493661.367,2395770.172,37493661.367,2395770.172,37493660.767,2395770.172,1.0,"c(37493661.067, 2395770.172)",37493661.067,2395770.172,1272.1480584691226,
Circle,PS_WSP,37494306.258,2395390.179,37494306.258,2395390.179,37494305.658,2395390.179,1.0,"c(37494305.958000004, 2395390.179)",37494305.958,2395390.179,1970.7415059020946,
Circle,PS_WSP,37493675.596,2398660.108,37493675.596,2398660.108,37493674.996,2398660.108,1.0,"c(37493675.296000004, 2398660.108)",37493675.296,2398660.108,1975.0972405112284,
Circle,PS_WSP,37493590.232,2395102.419,37493590.232,2395102.419,37493589.632,2395102.419,1.0,"c(37493589.932, 2395102.419)",37493589.932,2395102.419,1850.0743707010888,
Circle,PS_WSP,37493566.353,2395094.451,37493566.353,2395094.451,37493565.753,2395094.451,1.0,"c(37493566.053, 2395094.451)",37493566.053,2395094.451,1851.1180097594058,
Circle,PS_WSP,37493563.734,2395631.83,37493563.734,2395631.83,37493563.134,2395631.83,1.0,"c(37493563.434, 2395631.83)",37493563.434,2395631.83,1365.9468226221695,
Circle,PS_WSP,37493562.984,2395618.144,37493562.984,2395618.144,37493562.384,2395618.144,1.0,"c(37493562.684, 2395618.144)",37493562.684,2395618.144,1380.9411121149833,
Circle,PS_WSP,37493562.554,2395612.571,37493562.554,2395612.571,37493561.954,2395612.571,1.0,"c(37493562.254, 2395612.571)",37493562.254,2395612.571,1413.7795729119769,
Circle,PS_WSP,37493567.588,2395608.85,37493567.588,2395608.85,37493566.988,2395608.85,1.0,"c(37493567.288, 2395608.85)",37493567.288,2395608.85,1420.372868644234,
Circle,PS_WSP,37493369.969,2395441.737,37493369.969,2395441.737,37493369.369,2395441.737,1.0,"c(37493369.669, 2395441.737)",37493369.669,2395441.737,1487.8542301468824,
Circle,PS_WSP,37493256.548,2394922.927,37493256.548,2394922.927,37493255.948,2394922.927,1.0,"c(37493256.247999996, 2394922.927)",37493256.248,2394922.927,1958.0164700039056,
Circle,PS_WSP,37493040.81,2395151.291,37493040.81,2395151.291,37493040.21,2395151.291,1.0,"c(37493040.510000005, 2395151.291)",37493040.510000005,2395151.291,1696.510319595333,
Circle,PS_WSP,37493088.474,2395012.558,37493088.474,2395012.558,37493087.874,2395012.558,1.0,"c(37493088.173999995, 2395012.558)",37493088.174,2395012.558,1841.8578870110787,
Circle,PS_WSP,37493437.827,2395901.839,37493437.827,2395901.839,37493437.227,2395901.839,1.0,"c(37493437.526999995, 2395901.839)",37493437.527,2395901.839,1122.7366922551132,
Circle,PS_WSP,37493427.19,2395856.958,37493427.19,2395856.958,37493426.59,2395856.958,1.0,"c(37493426.89, 2395856.958)",37493426.89,2395856.958,1166.5478169330593,
Circle,PS_WSP,37493398.325,2396103.766,37493398.325,2396103.766,37493397.725,2396103.766,1.0,"c(37493398.025000006, 2396103.766)",37493398.025000006,2396103.766,952.8639314664672,
Circle,PS_WSP,37493399.736,2396102.233,37493399.736,2396102.233,37493399.136,2396102.233,1.0,"c(37493399.436000004, 2396102.233)",37493399.436,2396102.233,262.4275330011134,
Circle,PS_WSP,37493398.314,2396099.743,37493398.314,2396099.743,37493397.714,2396099.743,1.0,"c(37493398.014, 2396099.743)",37493398.014,2396099.743,1095.5688631177293,
Circle,PS_WSP,37493415.587,2396084.78,37493415.587,2396084.78,37493414.987,2396084.78,1.0,"c(37493415.287, 2396084.78)",37493415.287,2396084.78,1089.9295117200234,
Circle,PS_WSP,37493415.113,2396082.517,37493415.113,2396082.517,37493414.513,2396082.517,1.0,"c(37493414.81299999, 2396082.517)",37493414.81299999,2396082.517,1091.7350485259572,
Circle,PS_WSP,37493327.663,2395609.474,37493327.663,2395609.474,37493327.063,2395609.474,1.0,"c(37493327.363000005, 2395609.474)",37493327.363000005,2395609.474,1515.4924740814654,
Circle,PS_WSP,37493261.08,2394970.839,37493261.08,2394970.839,37493260.48,2394970.839,1.0,"c(37493260.78, 2394970.839)",37493260.78,2394970.839,2075.4999389137133,
Circle,PS_WSP,37492439.342,2395479.164,37492439.342,2395479.164,37492438.742,2395479.164,1.0,"c(37492439.041999996, 2395479.164)",37492439.042,2395479.164,2199.4781630714783,
Circle,PS_WSP,37492393.113,2395506.412,37492393.113,2395506.412,37492392.513,2395506.412,1.0,"c(37492392.81299999, 2395506.412)",37492392.81299999,2395506.412,2218.296714748597,
Circle,PS_WSP,37493648.577,2396348.763,37493648.577,2396348.763,37493647.977,2396348.763,1.0,"c(37493648.276999995, 2396348.763)",37493648.277,2396348.763,653.4840882837868,
Circle,PS_WSP,37491735.325,2398377.92,37491735.325,2398377.92,37491734.725,2398377.92,1.0,"c(37491735.025000006, 2398377.92)",37491735.025000006,2398377.92,2773.596224755824,
Circle,PS_WSP,37491701.675,2398369.246,37491701.675,2398369.246,37491701.075,2398369.246,1.0,"c(37491701.375, 2398369.246)",37491701.375,2398369.246,2796.6601483778004,
Circle,PS_WSP,37491760.96,2398656.525,37491760.96,2398656.525,37491760.36,2398656.525,1.0,"c(37491760.66, 2398656.525)",37491760.66,2398656.525,2792.7767690941855,
Circle,PS_WSP,37493091.006,2398322.435,37493091.006,2398322.435,37493090.406,2398322.435,1.0,"c(37493090.706, 2398322.435)",37493090.706,2398322.435,1657.764132260103,
Circle,PS_WSP,37494175.678,2395202.853,37494175.678,2395202.853,37494175.078,2395202.853,1.0,"c(37494175.378000006, 2395202.853)",37494175.378000006,2395202.853,1686.4343607688206,
Circle,PS_WSP,37491609.28,2395627.275,37491609.28,2395627.275,37491608.68,2395627.275,1.0,"c(37491608.980000004, 2395627.275)",37491608.98,2395627.275,2521.851869897562,
Circle,PS_WSP,37493725.819,2396566.507,37493725.819,2396566.507,37493725.219,2396566.507,1.0,"c(37493725.518999994, 2396566.507)",37493725.519,2396566.507,303.6732093900617,
Circle,PS_WSP,37492433.4986,2395957.7766,37492433.4986,2395957.7766,37492432.8986,2395957.7766,1.0,"c(37492433.198599994, 2395957.7766)",37492433.1986,2395957.7766,1644.3189215881503,
Circle,PS_WSP,37493580.062,2395230.154,37493580.062,2395230.154,37493579.462,2395230.154,1.0,"c(37493579.761999995, 2395230.154)",37493579.762,2395230.154,1640.4304540344924,
Circle,PS_WSP,37493111.043,2395916.556,37493111.043,2395916.556,37493110.443,2395916.556,1.0,"c(37493110.743, 2395916.556)",37493110.743,2395916.556,1155.9702828709208,
Circle,PS_WSP,37493729.995,2395174.607,37493729.995,2395174.607,37493729.395,2395174.607,1.0,"c(37493729.695, 2395174.607)",37493729.695,2395174.607,1687.4111688077662,
Circle,PS_WSP,37493262.865,2395421.638,37493262.865,2395421.638,37493262.265,2395421.638,1.0,"c(37493262.565, 2395421.638)",37493262.565,2395421.638,1450.4506577378468,
Circle,PS_WSP,37491641.363,2395628.232,37491641.363,2395628.232,37491640.763,2395628.232,1.0,"c(37491641.06299999, 2395628.232)",37491641.06299999,2395628.232,2305.959427673294,
Circle,PS_WSP,37493261.417,2395171.934,37493261.417,2395171.934,37493260.817,2395171.934,1.0,"c(37493261.117, 2395171.934)",37493261.117,2395171.934,1697.726322126338,
Circle,PS_WSP,37493261.384,2395072.162,37493261.384,2395072.162,37493260.784,2395072.162,1.0,"c(37493261.08400001, 2395072.162)",37493261.08400001,2395072.162,1796.6183599569788,
Circle,PS_WSP,37493262.667,2395009.546,37493262.667,2395009.546,37493262.067,2395009.546,1.0,"c(37493262.367, 2395009.546)",37493262.367,2395009.546,1847.9437378348732,
Circle,PS_WSP,37493260.985,2394940.599,37493260.985,2394940.599,37493260.385,2394940.599,1.0,"c(37493260.685, 2394940.599)",37493260.685,2394940.599,1920.843991990636,
Circle,PS_WSP,37493942.053,2396525.521,37493942.053,2396525.521,37493941.453,2396525.521,1.0,"c(37493941.753000006, 2396525.521)",37493941.753000006,2396525.521,498.34309377245637,
