Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y
Circle,PS_YSP,37491389.026,2396434.245,37491389.026,2396434.245,37491388.426,2396434.245,1.0,"c(37491388.725999996, 2396434.245)",37491388.725999996,2396434.245
Circle,PS_YSP,37491389.475,2396479.777,37491389.475,2396479.777,37491388.875,2396479.777,1.0,"c(37491389.175, 2396479.777)",37491389.175,2396479.777
Circle,PS_YSP,37491684.61,2396957.185,37491684.61,2396957.185,37491684.01,2396957.185,1.0,"c(37491684.31, 2396957.185)",37491684.31,2396957.185
Circle,PS_YSP,37491683.523,2395843.067,37491683.523,2395843.067,37491682.923,2395843.067,1.0,"c(37491683.223000005, 2395843.067)",37491683.223000005,2395843.067
Circle,PS_YSP,37491054.493,2396847.856,37491054.493,2396847.856,37491053.893,2396847.856,1.0,"c(37491054.193, 2396847.856)",37491054.193,2396847.856
Circle,PS_YSP,37491344.526,2397443.763,37491344.526,2397443.763,37491343.926,2397443.763,1.0,"c(37491344.225999996, 2397443.763)",37491344.225999996,2397443.763
Circle,PS_YSP,37491519.362,2397249.968,37491519.362,2397249.968,37491518.762,2397249.968,1.0,"c(37491519.06200001, 2397249.968)",37491519.06200001,2397249.968
Circle,PS_YSP,37491521.559,2397252.099,37491521.559,2397252.099,37491520.959,2397252.099,1.0,"c(37491521.259, 2397252.099)",37491521.259,2397252.099
Circle,PS_YSP,37491503.899,2397211.072,37491503.899,2397211.072,37491503.299,2397211.072,1.0,"c(37491503.599, 2397211.072)",37491503.599,2397211.072
Circle,PS_YSP,37491494.085,2397222.779,37491494.085,2397222.779,37491493.485,2397222.779,1.0,"c(37491493.785, 2397222.779)",37491493.785,2397222.779
Circle,PS_YSP,37490876.101,2398190.299,37490876.101,2398190.299,37490875.501,2398190.299,1.0,"c(37490875.801, 2398190.299)",37490875.801,2398190.299
Circle,PS_YSP,37491310.114,2397362.16,37491310.114,2397362.16,37491309.514,2397362.16,1.0,"c(37491309.813999996, 2397362.16)",37491309.813999996,2397362.16
Circle,PS_YSP,37491663.244,2397495.753,37491663.244,2397495.753,37491662.644,2397495.753,1.0,"c(37491662.944000006, 2397495.753)",37491662.944000006,2397495.753
Circle,PS_YSP,37490079.18,2397281.102,37490079.18,2397281.102,37490078.58,2397281.102,1.0,"c(37490078.879999995, 2397281.102)",37490078.879999995,2397281.102
Circle,PS_YSP,37490085.783,2397310.024,37490085.783,2397310.024,37490085.183,2397310.024,1.0,"c(37490085.482999995, 2397310.024)",37490085.482999995,2397310.024
Circle,PS_YSP,37490093.096,2397339.005,37490093.096,2397339.005,37490092.496,2397339.005,1.0,"c(37490092.796000004, 2397339.005)",37490092.796000004,2397339.005
Circle,PS_YSP,37490115.736,2397426.686,37490115.736,2397426.686,37490115.136,2397426.686,1.0,"c(37490115.436000004, 2397426.686)",37490115.436000004,2397426.686
Circle,PS_YSP,37490255.994,2397790.962,37490255.994,2397790.962,37490255.394,2397790.962,1.0,"c(37490255.694000006, 2397790.962)",37490255.694000006,2397790.962
Circle,PS_YSP,37491287.795,2397276.444,37491287.795,2397276.444,37491287.195,2397276.444,1.0,"c(37491287.495000005, 2397276.444)",37491287.495000005,2397276.444
Circle,PS_YSP,37491285.115,2397239.615,37491285.115,2397239.615,37491284.515,2397239.615,1.0,"c(37491284.815, 2397239.615)",37491284.815,2397239.615
Circle,PS_YSP,37491338.177,2397251.308,37491338.177,2397251.308,37491337.577,2397251.308,1.0,"c(37491337.877000004, 2397251.308)",37491337.877000004,2397251.308
Circle,PS_YSP,37491504.23,2397342.152,37491504.23,2397342.152,37491503.63,2397342.152,1.0,"c(37491503.93, 2397342.152)",37491503.93,2397342.152
Circle,PS_YSP,37491632.483,2397301.683,37491632.483,2397301.683,37491631.883,2397301.683,1.0,"c(37491632.183, 2397301.683)",37491632.183,2397301.683
Circle,PS_YSP,37491592.803,2397293.676,37491592.803,2397293.676,37491592.203,2397293.676,1.0,"c(37491592.503000006, 2397293.676)",37491592.503000006,2397293.676
Circle,PS_YSP,37490399.365,2398222.142,37490399.365,2398222.142,37490398.765,2398222.142,1.0,"c(37490399.065, 2398222.142)",37490399.065,2398222.142
Circle,PS_YSP,37490399.198,2398183.199,37490399.198,2398183.199,37490398.598,2398183.199,1.0,"c(37490398.898, 2398183.199)",37490398.898,2398183.199
Circle,PS_YSP,37491022.544,2397467.005,37491022.544,2397467.005,37491021.944,2397467.005,1.0,"c(37491022.244, 2397467.005)",37491022.244,2397467.005
Circle,PS_YSP,37490672.827,2397501.802,37490672.827,2397501.802,37490672.227,2397501.802,1.0,"c(37490672.526999995, 2397501.802)",37490672.526999995,2397501.802
Circle,PS_YSP,37491033.816,2397474.186,37491033.816,2397474.186,37491033.216,2397474.186,1.0,"c(37491033.516, 2397474.186)",37491033.516,2397474.186
Circle,PS_YSP,37490425.288,2396927.678,37490425.288,2396927.678,37490424.688,2396927.678,1.0,"c(37490424.988000005, 2396927.678)",37490424.988000005,2396927.678
Circle,PS_YSP,37490265.12,2397036.542,37490265.12,2397036.542,37490264.52,2397036.542,1.0,"c(37490264.82, 2397036.542)",37490264.82,2397036.542
Circle,PS_YSP,37490535.287,2396883.628,37490535.287,2396883.628,37490534.687,2396883.628,1.0,"c(37490534.987, 2396883.628)",37490534.987,2396883.628
Circle,PS_YSP,37491029.203,2397103.867,37491029.203,2397103.867,37491028.603,2397103.867,1.0,"c(37491028.903, 2397103.867)",37491028.903,2397103.867
Circle,PS_YSP,37491663.482,2397473.085,37491663.482,2397473.085,37491662.882,2397473.085,1.0,"c(37491663.182, 2397473.085)",37491663.182,2397473.085
Circle,PS_YSP,37494096.648,2397399.654,37494096.648,2397399.654,37494096.048,2397399.654,1.0,"c(37494096.348000005, 2397399.654)",37494096.348000005,2397399.654
Circle,PS_YSP,37491086.972,2398674.701,37491086.972,2398674.701,37491086.372,2398674.701,1.0,"c(37491086.672000006, 2398674.701)",37491086.672000006,2398674.701
Circle,PS_YSP,37491089.047,2398952.347,37491089.047,2398952.347,37491088.447,2398952.347,1.0,"c(37491088.746999994, 2398952.347)",37491088.746999994,2398952.347
Circle,PS_YSP,37491088.872,2398922.088,37491088.872,2398922.088,37491088.272,2398922.088,1.0,"c(37491088.572, 2398922.088)",37491088.572,2398922.088
Circle,PS_YSP,37491086.533,2398894.991,37491086.533,2398894.991,37491085.933,2398894.991,1.0,"c(37491086.232999995, 2398894.991)",37491086.232999995,2398894.991
Circle,PS_YSP,37491045.573,2398891.296,37491045.573,2398891.296,37491044.973,2398891.296,1.0,"c(37491045.273, 2398891.296)",37491045.273,2398891.296
Circle,PS_YSP,37494116.674,2397492.106,37494116.674,2397492.106,37494116.074,2397492.106,1.0,"c(37494116.374, 2397492.106)",37494116.374,2397492.106
Circle,PS_YSP,37491090.781,2398984.623,37491090.781,2398984.623,37491090.181,2398984.623,1.0,"c(37491090.481000006, 2398984.623)",37491090.481000006,2398984.623
Circle,PS_YSP,37491046.954,2398982.552,37491046.954,2398982.552,37491046.354,2398982.552,1.0,"c(37491046.654, 2398982.552)",37491046.654,2398982.552
Circle,PS_YSP,37491050.328,2398860.782,37491050.328,2398860.782,37491049.728,2398860.782,1.0,"c(37491050.028, 2398860.782)",37491050.028,2398860.782
Circle,PS_YSP,37491087.987,2398803.303,37491087.987,2398803.303,37491087.387,2398803.303,1.0,"c(37491087.68700001, 2398803.303)",37491087.68700001,2398803.303
Circle,PS_YSP,37491046.858,2398798.347,37491046.858,2398798.347,37491046.258,2398798.347,1.0,"c(37491046.558, 2398798.347)",37491046.558,2398798.347
Circle,PS_YSP,37491048.763,2398670.804,37491048.763,2398670.804,37491048.163,2398670.804,1.0,"c(37491048.463, 2398670.804)",37491048.463,2398670.804
Circle,PS_YSP,37491049.002,2398642.134,37491049.002,2398642.134,37491048.402,2398642.134,1.0,"c(37491048.702, 2398642.134)",37491048.702,2398642.134
Circle,PS_YSP,37491123.124,2397472.43,37491123.124,2397472.43,37491122.524,2397472.43,1.0,"c(37491122.824, 2397472.43)",37491122.824,2397472.43
Circle,PS_YSP,37491050.296,2398239.145,37491050.296,2398239.145,37491049.696,2398239.145,1.0,"c(37491049.996, 2398239.145)",37491049.996,2398239.145
Circle,PS_YSP,37491050.22,2398246.922,37491050.22,2398246.922,37491049.62,2398246.922,1.0,"c(37491049.92, 2398246.922)",37491049.92,2398246.922
Circle,PS_YSP,37491081.013,2398722.303,37491081.013,2398722.303,37491080.413,2398722.303,1.0,"c(37491080.713, 2398722.303)",37491080.713,2398722.303
Circle,PS_YSP,37491042.868,2398717.23,37491042.868,2398717.23,37491042.268,2398717.23,1.0,"c(37491042.568, 2398717.23)",37491042.568,2398717.23
Circle,PS_YSP,37491046.596,2398523.109,37491046.596,2398523.109,37491045.996,2398523.109,1.0,"c(37491046.296000004, 2398523.109)",37491046.296000004,2398523.109
Circle,PS_YSP,37491050.704,2398434.151,37491050.704,2398434.151,37491050.104,2398434.151,1.0,"c(37491050.404, 2398434.151)",37491050.404,2398434.151
Circle,PS_YSP,37491041.294,2395727.938,37491041.294,2395727.938,37491040.694,2395727.938,1.0,"c(37491040.994, 2395727.938)",37491040.994,2395727.938
Circle,PS_YSP,37492829.464,2397526.203,37492829.464,2397526.203,37492828.864,2397526.203,1.0,"c(37492829.164000005, 2397526.203)",37492829.164000005,2397526.203
Circle,PS_YSP,37490279.621,2398483.896,37490279.621,2398483.896,37490279.021,2398483.896,1.0,"c(37490279.320999995, 2398483.896)",37490279.320999995,2398483.896
Circle,PS_YSP,37490245.669,2398660.89,37490245.669,2398660.89,37490245.069,2398660.89,1.0,"c(37490245.369, 2398660.89)",37490245.369,2398660.89
Circle,PS_YSP,37490700.2804,2397099.664,37490700.2804,2397099.664,37490699.6804,2397099.664,1.0,"c(37490699.980399996, 2397099.664)",37490699.980399996,2397099.664
Circle,PS_YSP,37490700.691,2397107.189,37490700.691,2397107.189,37490700.091,2397107.189,1.0,"c(37490700.391, 2397107.189)",37490700.391,2397107.189
Circle,PS_YSP,37490676.307,2397093.278,37490676.307,2397093.278,37490675.707,2397093.278,1.0,"c(37490676.007, 2397093.278)",37490676.007,2397093.278
Circle,PS_YSP,37490655.96,2397093.784,37490655.96,2397093.784,37490655.36,2397093.784,1.0,"c(37490655.66, 2397093.784)",37490655.66,2397093.784
Circle,PS_YSP,37490266.245,2398571.594,37490266.245,2398571.594,37490265.645,2398571.594,1.0,"c(37490265.945, 2398571.594)",37490265.945,2398571.594
Circle,PS_YSP,37490698.606,2397027.756,37490698.606,2397027.756,37490698.006,2397027.756,1.0,"c(37490698.305999994, 2397027.756)",37490698.305999994,2397027.756
Circle,PS_YSP,37490694.974,2397027.523,37490694.974,2397027.523,37490694.374,2397027.523,1.0,"c(37490694.673999995, 2397027.523)",37490694.673999995,2397027.523
Circle,PS_YSP,37490694.288,2397029.749,37490694.288,2397029.749,37490693.688,2397029.749,1.0,"c(37490693.988000005, 2397029.749)",37490693.988000005,2397029.749
Circle,PS_YSP,37490696.738,2396883.152,37490696.738,2396883.152,37490696.138,2396883.152,1.0,"c(37490696.43799999, 2396883.152)",37490696.43799999,2396883.152
Circle,PS_YSP,37490676.454,2397102.532,37490676.454,2397102.532,37490675.854,2397102.532,1.0,"c(37490676.154, 2397102.532)",37490676.154,2397102.532
Circle,PS_YSP,37490656.372,2397103.794,37490656.372,2397103.794,37490655.772,2397103.794,1.0,"c(37490656.072, 2397103.794)",37490656.072,2397103.794
Circle,PS_YSP,37490416.893,2397151.776,37490416.893,2397151.776,37490416.293,2397151.776,1.0,"c(37490416.592999995, 2397151.776)",37490416.592999995,2397151.776
Circle,PS_YSP,37490325.619,2397163.875,37490325.619,2397163.875,37490325.019,2397163.875,1.0,"c(37490325.319000006, 2397163.875)",37490325.319000006,2397163.875
Circle,PS_YSP,37490262.212,2397172.141,37490262.212,2397172.141,37490261.612,2397172.141,1.0,"c(37490261.912, 2397172.141)",37490261.912,2397172.141
Circle,PS_YSP,37490254.583,2397190.976,37490254.583,2397190.976,37490253.983,2397190.976,1.0,"c(37490254.283, 2397190.976)",37490254.283,2397190.976
Circle,PS_YSP,37490269.292,2397177.231,37490269.292,2397177.231,37490268.692,2397177.231,1.0,"c(37490268.992, 2397177.231)",37490268.992,2397177.231
Circle,PS_YSP,37490736.053,2397102.295,37490736.053,2397102.295,37490735.453,2397102.295,1.0,"c(37490735.753000006, 2397102.295)",37490735.753000006,2397102.295
Circle,PS_YSP,37490735.298,2397093.012,37490735.298,2397093.012,37490734.698,2397093.012,1.0,"c(37490734.997999996, 2397093.012)",37490734.997999996,2397093.012
Circle,PS_YSP,37490854.63,2396983.905,37490854.63,2396983.905,37490854.03,2396983.905,1.0,"c(37490854.33, 2396983.905)",37490854.33,2396983.905
Circle,PS_YSP,37490926.125,2397101.991,37490926.125,2397101.991,37490925.525,2397101.991,1.0,"c(37490925.825, 2397101.991)",37490925.825,2397101.991
Circle,PS_YSP,37490856.893,2397044.203,37490856.893,2397044.203,37490856.293,2397044.203,1.0,"c(37490856.592999995, 2397044.203)",37490856.592999995,2397044.203
Circle,PS_YSP,37490635.04,2398399.069,37490635.04,2398399.069,37490634.44,2398399.069,1.0,"c(37490634.739999995, 2398399.069)",37490634.739999995,2398399.069
Circle,PS_YSP,37490655.219,2398416.072,37490655.219,2398416.072,37490654.619,2398416.072,1.0,"c(37490654.919, 2398416.072)",37490654.919,2398416.072
Circle,PS_YSP,37490631.749,2398417.324,37490631.749,2398417.324,37490631.149,2398417.324,1.0,"c(37490631.449, 2398417.324)",37490631.449,2398417.324
Circle,PS_YSP,37490655.023,2398502.489,37490655.023,2398502.489,37490654.423,2398502.489,1.0,"c(37490654.723000005, 2398502.489)",37490654.723000005,2398502.489
Circle,PS_YSP,37490638.198,2398504.388,37490638.198,2398504.388,37490637.598,2398504.388,1.0,"c(37490637.898, 2398504.388)",37490637.898,2398504.388
Circle,PS_YSP,37490658.712,2398698.328,37490658.712,2398698.328,37490658.112,2398698.328,1.0,"c(37490658.412, 2398698.328)",37490658.412,2398698.328
Circle,PS_YSP,37490652.779,2398712.728,37490652.779,2398712.728,37490652.179,2398712.728,1.0,"c(37490652.479, 2398712.728)",37490652.479,2398712.728
Circle,PS_YSP,37490655.944,2398292.141,37490655.944,2398292.141,37490655.344,2398292.141,1.0,"c(37490655.643999994, 2398292.141)",37490655.643999994,2398292.141
Circle,PS_YSP,37490636.035,2398291.574,37490636.035,2398291.574,37490635.435,2398291.574,1.0,"c(37490635.735, 2398291.574)",37490635.735,2398291.574
Circle,PS_YSP,37490654.387,2398286.506,37490654.387,2398286.506,37490653.787,2398286.506,1.0,"c(37490654.087, 2398286.506)",37490654.087,2398286.506
Circle,PS_YSP,37490654.832,2398325.163,37490654.832,2398325.163,37490654.232,2398325.163,1.0,"c(37490654.532000005, 2398325.163)",37490654.532000005,2398325.163
Circle,PS_YSP,37490655.856,2398351.426,37490655.856,2398351.426,37490655.256,2398351.426,1.0,"c(37490655.555999994, 2398351.426)",37490655.555999994,2398351.426
Circle,PS_YSP,37490655.246,2398446.509,37490655.246,2398446.509,37490654.646,2398446.509,1.0,"c(37490654.945999995, 2398446.509)",37490654.945999995,2398446.509
Circle,PS_YSP,37490632.792,2398447.3,37490632.792,2398447.3,37490632.192,2398447.3,1.0,"c(37490632.492, 2398447.3)",37490632.492,2398447.3
Circle,PS_YSP,37490659.009,2398476.65,37490659.009,2398476.65,37490658.409,2398476.65,1.0,"c(37490658.70900001, 2398476.65)",37490658.70900001,2398476.65
Circle,PS_YSP,37490639.224,2398478.083,37490639.224,2398478.083,37490638.624,2398478.083,1.0,"c(37490638.923999995, 2398478.083)",37490638.923999995,2398478.083
Circle,PS_YSP,37490656.161,2398596.154,37490656.161,2398596.154,37490655.561,2398596.154,1.0,"c(37490655.861, 2398596.154)",37490655.861,2398596.154
Circle,PS_YSP,37490660.035,2398644.044,37490660.035,2398644.044,37490659.435,2398644.044,1.0,"c(37490659.735, 2398644.044)",37490659.735,2398644.044
Circle,PS_YSP,37491050.468,2399030.665,37491050.468,2399030.665,37491049.868,2399030.665,1.0,"c(37491050.168, 2399030.665)",37491050.168,2399030.665
Circle,PS_YSP,37490524.028,2399020.975,37490524.028,2399020.975,37490523.428,2399020.975,1.0,"c(37490523.728, 2399020.975)",37490523.728,2399020.975
Circle,PS_YSP,37491122.988,2399033.262,37491122.988,2399033.262,37491122.388,2399033.262,1.0,"c(37491122.68799999, 2399033.262)",37491122.68799999,2399033.262
Circle,PS_YSP,37490878.498,2397513.503,37490878.498,2397513.503,37490877.898,2397513.503,1.0,"c(37490878.198, 2397513.503)",37490878.198,2397513.503
Circle,PS_YSP,37490876.015,2397486.804,37490876.015,2397486.804,37490875.415,2397486.804,1.0,"c(37490875.715, 2397486.804)",37490875.715,2397486.804
Circle,PS_YSP,37490636.535,2398979.48,37490636.535,2398979.48,37490635.935,2398979.48,1.0,"c(37490636.235, 2398979.48)",37490636.235,2398979.48
Circle,PS_YSP,37494090.276,2398224.7694,37494090.276,2398224.7694,37494089.676,2398224.7694,1.0,"c(37494089.975999996, 2398224.7694)",37494089.975999996,2398224.7694
Circle,PS_YSP,37491183.619,2396862.814,37491183.619,2396862.814,37491183.019,2396862.814,1.0,"c(37491183.319000006, 2396862.814)",37491183.319000006,2396862.814
Circle,PS_YSP,37492228.552,2398802.964,37492228.552,2398802.964,37492227.952,2398802.964,1.0,"c(37492228.252000004, 2398802.964)",37492228.252000004,2398802.964
Circle,PS_YSP,37491990.96,2398930.61,37491990.96,2398930.61,37491990.36,2398930.61,1.0,"c(37491990.66, 2398930.61)",37491990.66,2398930.61
Circle,PS_YSP,37491983.744,2398914.078,37491983.744,2398914.078,37491983.144,2398914.078,1.0,"c(37491983.444000006, 2398914.078)",37491983.444000006,2398914.078
Circle,PS_YSP,37492241.568,2398825.663,37492241.568,2398825.663,37492240.968,2398825.663,1.0,"c(37492241.26800001, 2398825.663)",37492241.26800001,2398825.663
Circle,PS_YSP,37492149.974,2398846.684,37492149.974,2398846.684,37492149.374,2398846.684,1.0,"c(37492149.673999995, 2398846.684)",37492149.673999995,2398846.684
Circle,PS_YSP,37491902.832,2398933.208,37491902.832,2398933.208,37491902.232,2398933.208,1.0,"c(37491902.532000005, 2398933.208)",37491902.532000005,2398933.208
Circle,PS_YSP,37491045.612,2397230.983,37491045.612,2397230.983,37491045.012,2397230.983,1.0,"c(37491045.31200001, 2397230.983)",37491045.31200001,2397230.983
Circle,PS_YSP,37491091.308,2397229.409,37491091.308,2397229.409,37491090.708,2397229.409,1.0,"c(37491091.008, 2397229.409)",37491091.008,2397229.409
Circle,PS_YSP,37494054.017,2397039.77,37494054.017,2397039.77,37494053.417,2397039.77,1.0,"c(37494053.717, 2397039.77)",37494053.717,2397039.77
Circle,PS_YSP,37491050.156,2398168.89,37491050.156,2398168.89,37491049.556,2398168.89,1.0,"c(37491049.856000006, 2398168.89)",37491049.856000006,2398168.89
Circle,PS_YSP,37491050.078,2397477.472,37491050.078,2397477.472,37491049.478,2397477.472,1.0,"c(37491049.778, 2397477.472)",37491049.778,2397477.472
Circle,PS_YSP,37491073.028,2398189.55,37491073.028,2398189.55,37491072.428,2398189.55,1.0,"c(37491072.728, 2398189.55)",37491072.728,2398189.55
Circle,PS_YSP,37490937.422,2397508.89,37490937.422,2397508.89,37490936.822,2397508.89,1.0,"c(37490937.121999994, 2397508.89)",37490937.121999994,2397508.89
Circle,PS_YSP,37491091.204,2397626.9294,37491091.204,2397626.9294,37491090.604,2397626.9294,1.0,"c(37491090.904, 2397626.9294)",37491090.904,2397626.9294
Circle,PS_YSP,37490856.6,2397104.138,37490856.6,2397104.138,37490856.0,2397104.138,1.0,"c(37490856.3, 2397104.138)",37490856.3,2397104.138
Circle,PS_YSP,37493957.101,2398183.182,37493957.101,2398183.182,37493956.501,2398183.182,1.0,"c(37493956.801, 2398183.182)",37493956.801,2398183.182
Circle,PS_YSP,37491051.084,2397386.775,37491051.084,2397386.775,37491050.484,2397386.775,1.0,"c(37491050.783999994, 2397386.775)",37491050.783999994,2397386.775
Circle,PS_YSP,37491051.751,2397415.86,37491051.751,2397415.86,37491051.151,2397415.86,1.0,"c(37491051.451000005, 2397415.86)",37491051.451000005,2397415.86
