cod,data_time,date,hour,weekday,week,day_count,week_count,data_start_time,data_duration,data_duration_hour
64.0,2023-02-25 17:34:30,2023-02-25,17:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 15:35:00,01:59:30,1.9917
62.1,2023-02-25 19:34:30,2023-02-25,19:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 17:35:00,01:59:30,1.9917
60.1,2023-02-25 21:34:30,2023-02-25,21:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 19:35:00,01:59:30,1.9917
57.1,2023-02-25 23:34:30,2023-02-25,23:00:00,Saturday,2023-02-20,2787,19731,2023-02-25 21:35:00,01:59:30,1.9917
58.9,2023-02-26 01:34:30,2023-02-26,01:00:00,Sunday,2023-02-20,2796,19731,2023-02-25 23:35:00,01:59:30,1.9917
57.1,2023-02-26 03:34:30,2023-02-26,03:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 01:35:00,01:59:30,1.9917
53.9,2023-02-26 05:34:30,2023-02-26,05:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 03:35:00,01:59:30,1.9917
65.9,2023-02-26 07:34:30,2023-02-26,07:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 05:35:00,01:59:30,1.9917
54.8,2023-02-26 09:34:30,2023-02-26,09:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 07:35:00,01:59:30,1.9917
72.3,2023-02-26 11:34:30,2023-02-26,11:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 09:35:00,01:59:30,1.9917
57.6,2023-02-26 13:34:30,2023-02-26,13:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 11:35:00,01:59:30,1.9917
50.7,2023-02-26 15:34:30,2023-02-26,15:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 13:35:00,01:59:30,1.9917
49.8,2023-02-26 17:34:30,2023-02-26,17:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 15:35:00,01:59:30,1.9917
53.5,2023-02-26 19:34:30,2023-02-26,19:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 17:35:00,01:59:30,1.9917
64.1,2023-02-26 21:34:30,2023-02-26,21:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 19:35:00,01:59:30,1.9917
58.6,2023-02-26 23:34:30,2023-02-26,23:00:00,Sunday,2023-02-20,2796,19731,2023-02-26 21:35:00,01:59:30,1.9917
54.0,2023-02-27 01:34:30,2023-02-27,01:00:00,Monday,2023-02-27,2798,19548,2023-02-26 23:35:00,01:59:30,1.9917
51.1,2023-02-27 03:34:30,2023-02-27,03:00:00,Monday,2023-02-27,2798,19548,2023-02-27 01:35:00,01:59:30,1.9917
42.1,2023-02-27 05:34:30,2023-02-27,05:00:00,Monday,2023-02-27,2798,19548,2023-02-27 03:35:00,01:59:30,1.9917
49.8,2023-02-27 07:34:30,2023-02-27,07:00:00,Monday,2023-02-27,2798,19548,2023-02-27 05:35:00,01:59:30,1.9917
69.3,2023-02-27 09:34:30,2023-02-27,09:00:00,Monday,2023-02-27,2798,19548,2023-02-27 07:35:00,01:59:30,1.9917
69.4,2023-02-27 11:34:30,2023-02-27,11:00:00,Monday,2023-02-27,2798,19548,2023-02-27 09:35:00,01:59:30,1.9917
56.9,2023-02-27 13:34:30,2023-02-27,13:00:00,Monday,2023-02-27,2798,19548,2023-02-27 11:35:00,01:59:30,1.9917
62.5,2023-02-27 15:34:30,2023-02-27,15:00:00,Monday,2023-02-27,2798,19548,2023-02-27 13:35:00,01:59:30,1.9917
59.0,2023-02-27 19:34:30,2023-02-27,19:00:00,Monday,2023-02-27,2798,19548,2023-02-27 15:35:00,03:59:30,3.9917
72.9,2023-02-27 21:34:30,2023-02-27,21:00:00,Monday,2023-02-27,2798,19548,2023-02-27 19:35:00,01:59:30,1.9917
85.1,2023-02-27 23:34:30,2023-02-27,23:00:00,Monday,2023-02-27,2798,19548,2023-02-27 21:35:00,01:59:30,1.9917
55.8,2023-02-28 01:34:30,2023-02-28,01:00:00,Tuesday,2023-02-27,2788,19548,2023-02-27 23:35:00,01:59:30,1.9917
51.2,2023-02-28 03:34:30,2023-02-28,03:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 01:35:00,01:59:30,1.9917
56.8,2023-02-28 05:34:30,2023-02-28,05:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 03:35:00,01:59:30,1.9917
71.9,2023-02-28 07:34:30,2023-02-28,07:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 05:35:00,01:59:30,1.9917
65.1,2023-02-28 09:34:30,2023-02-28,09:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 07:35:00,01:59:30,1.9917
61.5,2023-02-28 11:34:30,2023-02-28,11:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 09:35:00,01:59:30,1.9917
61.2,2023-02-28 13:47:30,2023-02-28,13:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 11:35:00,02:12:30,2.2083
50.1,2023-02-28 15:33:30,2023-02-28,15:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 13:48:00,01:45:30,1.7583
49.9,2023-02-28 17:34:30,2023-02-28,17:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 15:34:00,02:00:30,2.0083
55.8,2023-02-28 19:34:30,2023-02-28,19:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 17:35:00,01:59:30,1.9917
49.2,2023-02-28 21:33:30,2023-02-28,21:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 19:35:00,01:58:30,1.975
60.4,2023-02-28 23:33:30,2023-02-28,23:00:00,Tuesday,2023-02-27,2788,19548,2023-02-28 21:34:00,01:59:30,1.9917
63.4,2023-03-01 01:34:30,2023-03-01,01:00:00,Wednesday,2023-02-27,2788,19548,2023-02-28 23:34:00,02:00:30,2.0083
59.8,2023-03-01 03:33:30,2023-03-01,03:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 01:35:00,01:58:30,1.975
64.2,2023-03-01 05:34:30,2023-03-01,05:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 03:34:00,02:00:30,2.0083
64.3,2023-03-01 07:34:30,2023-03-01,07:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 05:35:00,01:59:30,1.9917
79.6,2023-03-01 09:34:30,2023-03-01,09:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 07:35:00,01:59:30,1.9917
76.5,2023-03-01 11:34:30,2023-03-01,11:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 09:35:00,01:59:30,1.9917
71.3,2023-03-01 13:34:30,2023-03-01,13:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 11:35:00,01:59:30,1.9917
28.5,2023-03-01 15:33:30,2023-03-01,15:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 13:35:00,01:58:30,1.975
41.1,2023-03-01 17:33:30,2023-03-01,17:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 15:34:00,01:59:30,1.9917
84.4,2023-03-01 19:34:30,2023-03-01,19:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 17:34:00,02:00:30,2.0083
89.7,2023-03-01 21:34:30,2023-03-01,21:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 19:35:00,01:59:30,1.9917
93.0,2023-03-01 23:34:30,2023-03-01,23:00:00,Wednesday,2023-02-27,2788,19548,2023-03-01 21:35:00,01:59:30,1.9917
77.2,2023-03-02 01:34:30,2023-03-02,01:00:00,Thursday,2023-02-27,2790,19548,2023-03-01 23:35:00,01:59:30,1.9917
65.6,2023-03-02 03:34:30,2023-03-02,03:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 01:35:00,01:59:30,1.9917
77.4,2023-03-02 05:34:30,2023-03-02,05:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 03:35:00,01:59:30,1.9917
77.7,2023-03-02 07:34:30,2023-03-02,07:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 05:35:00,01:59:30,1.9917
78.0,2023-03-02 09:34:30,2023-03-02,09:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 07:35:00,01:59:30,1.9917
81.0,2023-03-02 11:34:30,2023-03-02,11:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 09:35:00,01:59:30,1.9917
72.3,2023-03-02 13:34:30,2023-03-02,13:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 11:35:00,01:59:30,1.9917
68.1,2023-03-02 15:34:30,2023-03-02,15:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 13:35:00,01:59:30,1.9917
73.4,2023-03-02 17:34:30,2023-03-02,17:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 15:35:00,01:59:30,1.9917
77.0,2023-03-02 19:33:30,2023-03-02,19:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 17:35:00,01:58:30,1.975
82.2,2023-03-02 21:34:30,2023-03-02,21:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 19:34:00,02:00:30,2.0083
56.1,2023-03-02 23:34:30,2023-03-02,23:00:00,Thursday,2023-02-27,2790,19548,2023-03-02 21:35:00,01:59:30,1.9917
72.9,2023-03-03 01:34:30,2023-03-03,01:00:00,Friday,2023-02-27,2790,19548,2023-03-02 23:35:00,01:59:30,1.9917
70.7,2023-03-03 03:34:30,2023-03-03,03:00:00,Friday,2023-02-27,2790,19548,2023-03-03 01:35:00,01:59:30,1.9917
86.3,2023-03-03 05:34:30,2023-03-03,05:00:00,Friday,2023-02-27,2790,19548,2023-03-03 03:35:00,01:59:30,1.9917
75.1,2023-03-03 07:34:30,2023-03-03,07:00:00,Friday,2023-02-27,2790,19548,2023-03-03 05:35:00,01:59:30,1.9917
80.2,2023-03-03 09:34:30,2023-03-03,09:00:00,Friday,2023-02-27,2790,19548,2023-03-03 07:35:00,01:59:30,1.9917
90.9,2023-03-03 11:34:30,2023-03-03,11:00:00,Friday,2023-02-27,2790,19548,2023-03-03 09:35:00,01:59:30,1.9917
82.3,2023-03-03 13:34:30,2023-03-03,13:00:00,Friday,2023-02-27,2790,19548,2023-03-03 11:35:00,01:59:30,1.9917
82.7,2023-03-03 15:34:30,2023-03-03,15:00:00,Friday,2023-02-27,2790,19548,2023-03-03 13:35:00,01:59:30,1.9917
95.0,2023-03-03 17:34:30,2023-03-03,17:00:00,Friday,2023-02-27,2790,19548,2023-03-03 15:35:00,01:59:30,1.9917
64.4,2023-03-03 19:34:30,2023-03-03,19:00:00,Friday,2023-02-27,2790,19548,2023-03-03 17:35:00,01:59:30,1.9917
75.5,2023-03-03 21:34:30,2023-03-03,21:00:00,Friday,2023-02-27,2790,19548,2023-03-03 19:35:00,01:59:30,1.9917
90.7,2023-03-03 23:34:30,2023-03-03,23:00:00,Friday,2023-02-27,2790,19548,2023-03-03 21:35:00,01:59:30,1.9917
80.7,2023-03-04 01:34:30,2023-03-04,01:00:00,Saturday,2023-02-27,2793,19548,2023-03-03 23:35:00,01:59:30,1.9917
83.1,2023-03-04 03:34:30,2023-03-04,03:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 01:35:00,01:59:30,1.9917
94.0,2023-03-04 05:34:30,2023-03-04,05:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 03:35:00,01:59:30,1.9917
95.5,2023-03-04 07:34:30,2023-03-04,07:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 05:35:00,01:59:30,1.9917
79.3,2023-03-04 09:34:30,2023-03-04,09:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 07:35:00,01:59:30,1.9917
76.8,2023-03-04 11:34:30,2023-03-04,11:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 09:35:00,01:59:30,1.9917
72.3,2023-03-04 13:34:30,2023-03-04,13:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 11:35:00,01:59:30,1.9917
86.2,2023-03-04 15:34:00,2023-03-04,15:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 13:35:00,01:59:00,1.9833
57.3,2023-03-04 17:34:00,2023-03-04,17:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 15:34:30,01:59:30,1.9917
81.9,2023-03-04 19:34:30,2023-03-04,19:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 17:34:30,02:00:00,2.0
82.3,2023-03-04 21:34:30,2023-03-04,21:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 19:35:00,01:59:30,1.9917
94.6,2023-03-04 23:34:00,2023-03-04,23:00:00,Saturday,2023-02-27,2793,19548,2023-03-04 21:35:00,01:59:00,1.9833
97.7,2023-03-05 01:34:00,2023-03-05,01:00:00,Sunday,2023-02-27,2801,19548,2023-03-04 23:34:30,01:59:30,1.9917
111.4,2023-03-05 03:34:00,2023-03-05,03:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 01:34:30,01:59:30,1.9917
95.9,2023-03-05 05:34:00,2023-03-05,05:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 03:34:30,01:59:30,1.9917
84.2,2023-03-05 07:34:00,2023-03-05,07:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 05:34:30,01:59:30,1.9917
93.5,2023-03-05 09:34:00,2023-03-05,09:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 07:34:30,01:59:30,1.9917
105.5,2023-03-05 11:34:00,2023-03-05,11:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 09:34:30,01:59:30,1.9917
65.5,2023-03-05 13:34:00,2023-03-05,13:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 11:34:30,01:59:30,1.9917
79.3,2023-03-05 15:34:00,2023-03-05,15:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 13:34:30,01:59:30,1.9917
89.4,2023-03-05 17:34:00,2023-03-05,17:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 15:34:30,01:59:30,1.9917
88.1,2023-03-05 19:34:00,2023-03-05,19:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 17:34:30,01:59:30,1.9917
99.5,2023-03-05 21:34:00,2023-03-05,21:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 19:34:30,01:59:30,1.9917
100.6,2023-03-05 23:34:00,2023-03-05,23:00:00,Sunday,2023-02-27,2801,19548,2023-03-05 21:34:30,01:59:30,1.9917
89.1,2023-03-06 01:34:00,2023-03-06,01:00:00,Monday,2023-03-06,2799,19647,2023-03-05 23:34:30,01:59:30,1.9917
86.7,2023-03-06 03:34:00,2023-03-06,03:00:00,Monday,2023-03-06,2799,19647,2023-03-06 01:34:30,01:59:30,1.9917
81.8,2023-03-06 05:34:00,2023-03-06,05:00:00,Monday,2023-03-06,2799,19647,2023-03-06 03:34:30,01:59:30,1.9917
87.2,2023-03-06 07:34:00,2023-03-06,07:00:00,Monday,2023-03-06,2799,19647,2023-03-06 05:34:30,01:59:30,1.9917
91.3,2023-03-06 09:34:00,2023-03-06,09:00:00,Monday,2023-03-06,2799,19647,2023-03-06 07:34:30,01:59:30,1.9917
45.5,2023-03-06 11:34:00,2023-03-06,11:00:00,Monday,2023-03-06,2799,19647,2023-03-06 09:34:30,01:59:30,1.9917
70.9,2023-03-06 13:34:00,2023-03-06,13:00:00,Monday,2023-03-06,2799,19647,2023-03-06 11:34:30,01:59:30,1.9917
87.2,2023-03-06 15:34:00,2023-03-06,15:00:00,Monday,2023-03-06,2799,19647,2023-03-06 13:35:00,01:59:00,1.9833
90.0,2023-03-06 17:34:00,2023-03-06,17:00:00,Monday,2023-03-06,2799,19647,2023-03-06 15:34:30,01:59:30,1.9917
94.9,2023-03-06 19:34:00,2023-03-06,19:00:00,Monday,2023-03-06,2799,19647,2023-03-06 17:34:30,01:59:30,1.9917
113.7,2023-03-06 21:34:00,2023-03-06,21:00:00,Monday,2023-03-06,2799,19647,2023-03-06 19:34:30,01:59:30,1.9917
101.7,2023-03-06 23:33:30,2023-03-06,23:00:00,Monday,2023-03-06,2799,19647,2023-03-06 21:34:30,01:59:00,1.9833
103.2,2023-03-07 01:34:00,2023-03-07,01:00:00,Tuesday,2023-03-06,2787,19647,2023-03-06 23:34:30,01:59:30,1.9917
100.5,2023-03-07 03:34:00,2023-03-07,03:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 01:34:30,01:59:30,1.9917
91.8,2023-03-07 05:34:00,2023-03-07,05:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 03:34:30,01:59:30,1.9917
61.5,2023-03-07 07:34:00,2023-03-07,07:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 05:34:30,01:59:30,1.9917
81.3,2023-03-07 09:34:00,2023-03-07,09:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 07:34:30,01:59:30,1.9917
81.1,2023-03-07 11:34:00,2023-03-07,11:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 09:34:30,01:59:30,1.9917
82.3,2023-03-07 15:34:00,2023-03-07,15:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 11:34:30,03:59:30,3.9917
88.3,2023-03-07 17:34:00,2023-03-07,17:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 15:34:30,01:59:30,1.9917
90.4,2023-03-07 19:34:00,2023-03-07,19:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 17:34:30,01:59:30,1.9917
112.1,2023-03-07 21:34:00,2023-03-07,21:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 19:34:30,01:59:30,1.9917
96.2,2023-03-07 23:34:00,2023-03-07,23:00:00,Tuesday,2023-03-06,2787,19647,2023-03-07 21:34:30,01:59:30,1.9917
92.8,2023-03-08 01:34:00,2023-03-08,01:00:00,Wednesday,2023-03-06,2790,19647,2023-03-07 23:34:30,01:59:30,1.9917
77.7,2023-03-08 03:34:00,2023-03-08,03:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 01:34:30,01:59:30,1.9917
83.9,2023-03-08 05:34:00,2023-03-08,05:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 03:34:30,01:59:30,1.9917
94.3,2023-03-08 07:34:00,2023-03-08,07:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 05:34:30,01:59:30,1.9917
88.0,2023-03-08 09:34:00,2023-03-08,09:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 07:34:30,01:59:30,1.9917
84.8,2023-03-08 11:34:00,2023-03-08,11:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 09:34:30,01:59:30,1.9917
93.3,2023-03-08 13:34:00,2023-03-08,13:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 11:34:30,01:59:30,1.9917
94.6,2023-03-08 15:34:00,2023-03-08,15:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 13:34:30,01:59:30,1.9917
97.5,2023-03-08 17:34:00,2023-03-08,17:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 15:34:30,01:59:30,1.9917
100.4,2023-03-08 19:34:00,2023-03-08,19:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 17:34:30,01:59:30,1.9917
104.3,2023-03-08 21:34:00,2023-03-08,21:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 19:34:30,01:59:30,1.9917
87.8,2023-03-08 23:34:00,2023-03-08,23:00:00,Wednesday,2023-03-06,2790,19647,2023-03-08 21:34:30,01:59:30,1.9917
71.2,2023-03-09 01:34:00,2023-03-09,01:00:00,Thursday,2023-03-06,2802,19647,2023-03-08 23:34:30,01:59:30,1.9917
95.7,2023-03-09 03:34:00,2023-03-09,03:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 01:34:30,01:59:30,1.9917
92.6,2023-03-09 05:34:00,2023-03-09,05:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 03:34:30,01:59:30,1.9917
92.5,2023-03-09 07:34:00,2023-03-09,07:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 05:34:30,01:59:30,1.9917
87.6,2023-03-09 09:34:00,2023-03-09,09:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 07:34:30,01:59:30,1.9917
84.3,2023-03-09 11:34:00,2023-03-09,11:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 09:34:30,01:59:30,1.9917
91.3,2023-03-09 13:34:00,2023-03-09,13:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 11:34:30,01:59:30,1.9917
91.1,2023-03-09 15:34:00,2023-03-09,15:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 13:34:30,01:59:30,1.9917
89.1,2023-03-09 17:34:00,2023-03-09,17:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 15:34:30,01:59:30,1.9917
92.4,2023-03-09 19:34:00,2023-03-09,19:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 17:34:30,01:59:30,1.9917
90.8,2023-03-09 21:34:00,2023-03-09,21:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 19:34:30,01:59:30,1.9917
72.5,2023-03-09 23:34:00,2023-03-09,23:00:00,Thursday,2023-03-06,2802,19647,2023-03-09 21:34:30,01:59:30,1.9917
95.3,2023-03-10 01:34:00,2023-03-10,01:00:00,Friday,2023-03-06,2822,19647,2023-03-09 23:34:30,01:59:30,1.9917
101.8,2023-03-10 03:34:00,2023-03-10,03:00:00,Friday,2023-03-06,2822,19647,2023-03-10 01:34:30,01:59:30,1.9917
116.4,2023-03-10 05:34:00,2023-03-10,05:00:00,Friday,2023-03-06,2822,19647,2023-03-10 03:34:30,01:59:30,1.9917
108.6,2023-03-10 07:34:00,2023-03-10,07:00:00,Friday,2023-03-06,2822,19647,2023-03-10 05:34:30,01:59:30,1.9917
83.0,2023-03-10 09:34:00,2023-03-10,09:00:00,Friday,2023-03-06,2822,19647,2023-03-10 07:34:30,01:59:30,1.9917
72.4,2023-03-10 11:34:00,2023-03-10,11:00:00,Friday,2023-03-06,2822,19647,2023-03-10 09:34:30,01:59:30,1.9917
75.5,2023-03-10 13:34:00,2023-03-10,13:00:00,Friday,2023-03-06,2822,19647,2023-03-10 11:34:30,01:59:30,1.9917
46.7,2023-03-10 15:34:00,2023-03-10,15:00:00,Friday,2023-03-06,2822,19647,2023-03-10 13:34:30,01:59:30,1.9917
48.1,2023-03-10 17:34:00,2023-03-10,17:00:00,Friday,2023-03-06,2822,19647,2023-03-10 15:34:30,01:59:30,1.9917
49.6,2023-03-10 19:34:00,2023-03-10,19:00:00,Friday,2023-03-06,2822,19647,2023-03-10 17:34:30,01:59:30,1.9917
64.6,2023-03-10 21:34:00,2023-03-10,21:00:00,Friday,2023-03-06,2822,19647,2023-03-10 19:34:30,01:59:30,1.9917
68.7,2023-03-10 23:34:00,2023-03-10,23:00:00,Friday,2023-03-06,2822,19647,2023-03-10 21:34:30,01:59:30,1.9917
69.8,2023-03-11 01:34:00,2023-03-11,01:00:00,Saturday,2023-03-06,2822,19647,2023-03-10 23:34:30,01:59:30,1.9917
79.7,2023-03-11 03:34:00,2023-03-11,03:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 01:34:30,01:59:30,1.9917
82.2,2023-03-11 05:34:00,2023-03-11,05:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 03:34:30,01:59:30,1.9917
83.4,2023-03-11 07:34:00,2023-03-11,07:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 05:34:30,01:59:30,1.9917
85.5,2023-03-11 09:34:00,2023-03-11,09:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 07:34:30,01:59:30,1.9917
78.8,2023-03-11 11:34:00,2023-03-11,11:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 09:34:30,01:59:30,1.9917
75.0,2023-03-11 13:34:00,2023-03-11,13:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 11:34:30,01:59:30,1.9917
82.2,2023-03-11 15:34:00,2023-03-11,15:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 13:34:30,01:59:30,1.9917
82.0,2023-03-11 17:34:00,2023-03-11,17:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 15:34:30,01:59:30,1.9917
83.8,2023-03-11 19:34:00,2023-03-11,19:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 17:34:30,01:59:30,1.9917
88.7,2023-03-11 21:33:30,2023-03-11,21:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 19:34:30,01:59:00,1.9833
91.3,2023-03-11 23:34:00,2023-03-11,23:00:00,Saturday,2023-03-06,2822,19647,2023-03-11 21:34:30,01:59:30,1.9917
91.1,2023-03-12 01:34:00,2023-03-12,01:00:00,Sunday,2023-03-06,2825,19647,2023-03-11 23:34:30,01:59:30,1.9917
89.2,2023-03-12 03:34:00,2023-03-12,03:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 01:34:30,01:59:30,1.9917
89.1,2023-03-12 05:34:00,2023-03-12,05:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 03:34:30,01:59:30,1.9917
82.2,2023-03-12 07:34:00,2023-03-12,07:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 05:34:30,01:59:30,1.9917
115.3,2023-03-12 09:34:00,2023-03-12,09:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 07:34:30,01:59:30,1.9917
65.5,2023-03-12 11:34:00,2023-03-12,11:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 09:34:30,01:59:30,1.9917
56.7,2023-03-12 12:25:00,2023-03-12,12:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 11:34:30,00:50:30,0.8417
59.1,2023-03-12 13:34:00,2023-03-12,13:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 12:25:30,01:08:30,1.1417
64.9,2023-03-12 16:12:00,2023-03-12,16:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 13:34:30,02:37:30,2.625
87.8,2023-03-12 18:06:00,2023-03-12,18:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 16:12:30,01:53:30,1.8917
75.9,2023-03-12 21:34:00,2023-03-12,21:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 18:06:30,03:27:30,3.4583
81.6,2023-03-12 23:34:00,2023-03-12,23:00:00,Sunday,2023-03-06,2825,19647,2023-03-12 21:34:30,01:59:30,1.9917
86.5,2023-03-13 01:34:00,2023-03-13,01:00:00,Monday,2023-03-13,2822,11285,2023-03-12 23:34:30,01:59:30,1.9917
86.8,2023-03-13 03:34:00,2023-03-13,03:00:00,Monday,2023-03-13,2822,11285,2023-03-13 01:34:30,01:59:30,1.9917
55.5,2023-03-13 05:34:00,2023-03-13,05:00:00,Monday,2023-03-13,2822,11285,2023-03-13 03:34:30,01:59:30,1.9917
84.0,2023-03-13 07:34:00,2023-03-13,07:00:00,Monday,2023-03-13,2822,11285,2023-03-13 05:34:30,01:59:30,1.9917
90.2,2023-03-13 11:34:00,2023-03-13,11:00:00,Monday,2023-03-13,2822,11285,2023-03-13 07:34:30,03:59:30,3.9917
95.8,2023-03-13 13:34:00,2023-03-13,13:00:00,Monday,2023-03-13,2822,11285,2023-03-13 11:34:30,01:59:30,1.9917
98.1,2023-03-13 15:34:00,2023-03-13,15:00:00,Monday,2023-03-13,2822,11285,2023-03-13 13:34:30,01:59:30,1.9917
102.2,2023-03-13 17:34:00,2023-03-13,17:00:00,Monday,2023-03-13,2822,11285,2023-03-13 15:34:30,01:59:30,1.9917
104.9,2023-03-13 19:34:00,2023-03-13,19:00:00,Monday,2023-03-13,2822,11285,2023-03-13 17:34:30,01:59:30,1.9917
115.8,2023-03-13 21:34:00,2023-03-13,21:00:00,Monday,2023-03-13,2822,11285,2023-03-13 19:34:30,01:59:30,1.9917
90.4,2023-03-13 23:34:00,2023-03-13,23:00:00,Monday,2023-03-13,2822,11285,2023-03-13 21:34:30,01:59:30,1.9917
98.3,2023-03-14 01:34:00,2023-03-14,01:00:00,Tuesday,2023-03-13,2820,11285,2023-03-13 23:34:30,01:59:30,1.9917
