Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Insert,ArrowPS_WSL,37492188.7763,2394741.49489,37492188.7763,2394741.49489,37492187.8488,2394741.45178,2245.0
Line,PS_WSL,37492202.269,2394677.822,37492199.719,2394678.482,37492200.994,2394678.152,
Line,PS_WSL,37492201.14,2394684.856,37492198.013,2394681.192,37492199.5765,2394683.024,
Line,PS_WSL,37492198.013,2394681.192,37492169.673,2394685.718,37492183.843,2394683.455,2246.0
Insert,ArrowPS_WSL,37492183.1755,2394683.56161,37492183.1755,2394683.56161,37492184.0923,2394683.41519,2246.0
Line,PS_WSL,37492197.958,2394644.427,37492198.013,2394681.192,37492197.9855,2394662.8095,2247.0
Insert,ArrowPS_WSL,37492197.9865,2394663.48548,37492197.9865,2394663.48548,37492197.9851,2394662.55706,2247.0
Line,PS_WSL,37491971.105,2395637.099,37491947.008,2395651.448,37491959.0565,2395644.2735,2248.0
Insert,ArrowPS_WSL,37491958.4757,2395644.61935,37491958.4757,2395644.61935,37491959.2734,2395644.14435,2248.0
Line,PS_WSL,37491944.572,2395648.268,37491947.008,2395651.448,37491945.79,2395649.858,
Line,PS_WSL,37491947.008,2395651.448,37491935.788,2395657.871,37491941.398,2395654.6595,2249.0
Insert,ArrowPS_WSL,37491940.8113,2395654.99534,37491940.8113,2395654.99534,37491941.6171,2395654.53409,2249.0
Line,PS_WSL,37491935.788,2395657.871,37491927.54,2395662.953,37491931.664,2395660.412,2250.0
Insert,ArrowPS_WSL,37491931.0885,2395660.7666,37491931.0885,2395660.7666,37491931.8789,2395660.27958,2250.0
Line,PS_WSL,37491934.281,2395654.595,37491935.788,2395657.871,37491935.0345,2395656.233,
Line,PS_WSL,37491927.54,2395662.953,37491913.819,2395662.851,37491920.6795,2395662.902,2251.0
Insert,ArrowPS_WSL,37491920.0035,2395662.89697,37491920.0035,2395662.89697,37491920.9319,2395662.90388,2251.0
Line,PS_WSL,37491913.819,2395662.851,37491901.096,2395662.803,37491907.4575,2395662.827,2252.0
Insert,ArrowPS_WSL,37491906.7815,2395662.82445,37491906.7815,2395662.82445,37491907.7099,2395662.82795,2252.0
Line,PS_WSL,37491901.096,2395662.803,37491876.795,2395662.803,37491888.9455,2395662.803,2253.0
Insert,ArrowPS_WSL,37491888.2695,2395662.803,37491888.2695,2395662.803,37491889.1979,2395662.803,2253.0
Line,PS_WSL,37491906.606,2395660.676,37491901.096,2395662.803,37491903.851,2395661.7395,2254.0
Insert,ArrowPS_WSL,37491903.2204,2395661.98294,37491903.2204,2395661.98294,37491904.0865,2395661.64859,2254.0
Line,PS_WSL,37491895.093,2395660.642,37491901.096,2395662.803,37491898.0945,2395661.7225,2255.0
Insert,ArrowPS_WSL,37491898.7305,2395661.95146,37491898.7305,2395661.95146,37491897.857,2395661.637,2255.0
Line,PS_WSL,37491877.135,2395660.045,37491876.795,2395662.803,37491876.965,2395661.424,
Line,PS_WSL,37491876.795,2395662.803,37491853.399,2395662.728,37491865.097,2395662.7655,2256.0
Insert,ArrowPS_WSL,37491864.421,2395662.76333,37491864.421,2395662.76333,37491865.3494,2395662.76631,2256.0
Line,PS_WSL,37491853.399,2395662.728,37491828.636,2395662.755,37491841.0175,2395662.7415,2257.0
Insert,ArrowPS_WSL,37491840.3415,2395662.74224,37491840.3415,2395662.74224,37491841.2699,2395662.74122,2257.0
Line,PS_WSL,37491852.866,2395660.267,37491853.399,2395662.728,37491853.1325,2395661.4975,
Line,PS_WSL,37491854.646,2395660.23,37491853.399,2395662.728,37491854.0225,2395661.479,
Line,PS_WSL,37491828.479,2395659.143,37491828.636,2395662.755,37491828.5575,2395660.949,
Line,PS_WSL,37491828.636,2395662.755,37491805.286,2395663.125,37491816.961,2395662.94,2258.0
Insert,ArrowPS_WSL,37491816.2851,2395662.95071,37491816.2851,2395662.95071,37491817.2134,2395662.936,2258.0
Line,PS_WSL,37491805.697,2395660.583,37491805.286,2395663.125,37491805.4915,2395661.854,
Line,PS_WSL,37491804.513,2395659.585,37491805.286,2395663.125,37491804.8995,2395661.355,
Line,PS_WSL,37491807.156,2395658.941,37491805.286,2395663.125,37491806.221,2395661.033,
Line,PS_WSL,37491805.286,2395663.125,37491781.085,2395662.801,37491793.1855,2395662.963,2259.0
Insert,ArrowPS_WSL,37491792.5096,2395662.95395,37491792.5096,2395662.95395,37491793.4379,2395662.96638,2259.0
Line,PS_WSL,37491781.085,2395662.801,37491760.882,2395662.832,37491770.9835,2395662.8165,2260.0
Insert,ArrowPS_WSL,37491770.3075,2395662.81754,37491770.3075,2395662.81754,37491771.2359,2395662.81611,2260.0
Line,PS_WSL,37491760.882,2395662.832,37491717.587,2395662.867,37491739.2345,2395662.8495,2261.0
Insert,ArrowPS_WSL,37491738.5585,2395662.85005,37491738.5585,2395662.85005,37491739.4869,2395662.8493,2261.0
Line,PS_WSL,37491717.587,2395662.867,37491717.083,2395654.122,37491717.335,2395658.4945,2262.0
Insert,ArrowPS_WSL,37491717.2961,2395657.81964,37491717.2961,2395657.81964,37491717.3495,2395658.74652,2262.0
Line,PS_WSL,37492027.807,2395551.932,37492029.986,2395551.457,37492028.8965,2395551.6945,
Line,PS_WSL,37492094.827,2395600.622,37492095.168,2395612.758,37492094.9975,2395606.69,2263.0
Insert,ArrowPS_WSL,37492095.0165,2395607.36572,37492095.0165,2395607.36572,37492094.9904,2395606.43766,2263.0
Line,PS_WSL,37492095.168,2395612.758,37492095.082,2395632.872,37492095.125,2395622.815,2264.0
Insert,ArrowPS_WSL,37492095.1221,2395623.49098,37492095.1221,2395623.49098,37492095.1261,2395622.56257,2264.0
Line,PS_WSL,37492112.492,2395612.701,37492095.168,2395612.758,37492103.83,2395612.7295,2265.0
Insert,ArrowPS_WSL,37492103.154,2395612.73172,37492103.154,2395612.73172,37492104.0824,2395612.72867,2265.0
Line,PS_WSL,37492112.886,2395616.465,37492112.492,2395612.701,37492112.689,2395614.583,
Line,PS_WSL,37492095.082,2395632.872,37492094.986,2395663.76,37492095.034,2395648.316,2266.0
Insert,ArrowPS_WSL,37492095.0319,2395648.99198,37492095.0319,2395648.99198,37492095.0348,2395648.06356,2266.0
Line,PS_WSL,37492094.986,2395663.76,37492095.532,2395693.192,37492095.259,2395678.476,2267.0
Insert,ArrowPS_WSL,37492095.2715,2395679.15187,37492095.2715,2395679.15187,37492095.2543,2395678.22361,2267.0
Line,PS_WSL,37492095.532,2395693.192,37492095.401,2395723.37,37492095.4665,2395708.281,2268.0
Insert,ArrowPS_WSL,37492095.4636,2395708.95698,37492095.4636,2395708.95698,37492095.4676,2395708.02857,2268.0
Line,PS_WSL,37492095.401,2395723.37,37492095.111,2395765.754,37492095.256,2395744.562,2269.0
Insert,ArrowPS_WSL,37492095.2514,2395745.23797,37492095.2514,2395745.23797,37492095.2577,2395744.30957,2269.0
Line,PS_WSL,37492095.111,2395765.754,37492095.204,2395798.59,37492095.1575,2395782.172,2270.0
Insert,ArrowPS_WSL,37492095.1594,2395782.84798,37492095.1594,2395782.84798,37492095.1568,2395781.91956,2270.0
Line,PS_WSL,37492102.979,2395765.193,37492095.111,2395765.754,37492099.045,2395765.4735,2271.0
Insert,ArrowPS_WSL,37492098.3707,2395765.52158,37492098.3707,2395765.52158,37492099.2968,2395765.45555,2271.0
Line,PS_WSL,37492095.204,2395798.59,37492095.01,2395827.67,37492095.107,2395813.13,2272.0
Insert,ArrowPS_WSL,37492095.1025,2395813.80597,37492095.1025,2395813.80597,37492095.1087,2395812.87757,2272.0
Line,PS_WSL,37492081.037,2395814.64,37492084.649,2395815.032,37492082.843,2395814.836,
Line,PS_WSL,37492103.967,2395827.215,37492095.01,2395827.67,37492099.4885,2395827.4425,2273.0
Insert,ArrowPS_WSL,37492098.8134,2395827.47679,37492098.8134,2395827.47679,37492099.7406,2395827.42969,2273.0
Line,PS_WSL,37492095.01,2395827.67,37492066.004,2395856.493,37492080.507,2395842.0815,2274.0
Insert,ArrowPS_WSL,37492080.0275,2395842.55798,37492080.0275,2395842.55798,37492080.6861,2395841.90357,2274.0
Line,PS_WSL,37492095.582,2395830.663,37492095.01,2395827.67,37492095.296,2395829.1665,
Line,PS_WSL,37492100.147,2395829.747,37492086.237,2395828.8,37492093.192,2395829.2735,2275.0
Insert,ArrowPS_WSL,37492092.5176,2395829.22758,37492092.5176,2395829.22758,37492093.4439,2395829.29065,2275.0
Line,PS_WSL,37492243.363,2395814.928,37492247.698,2395814.924,37492245.5305,2395814.926,
Line,PS_WSL,37492246.028,2395844.325,37492245.452,2395857.294,37492245.74,2395850.8095,2276.0
Insert,ArrowPS_WSL,37492245.71,2395851.48482,37492245.71,2395851.48482,37492245.7512,2395850.55731,2276.0
Line,PS_WSL,37492243.757,2395791.301,37492249.636,2395785.189,37492246.6965,2395788.245,2277.0
Insert,ArrowPS_WSL,37492247.1651,2395787.75781,37492247.1651,2395787.75781,37492246.5215,2395788.42693,2277.0
Line,PS_WSL,37492136.694,2395580.647,37492144.112,2395580.39,37492140.403,2395580.5185,2278.0
Insert,ArrowPS_WSL,37492141.0786,2395580.49509,37492141.0786,2395580.49509,37492140.1507,2395580.52724,2278.0
Line,PS_WSL,37492171.733,2395558.164,37492151.312,2395557.527,37492161.5225,2395557.8455,2279.0
Insert,ArrowPS_WSL,37492160.8468,2395557.82442,37492160.8468,2395557.82442,37492161.7748,2395557.85337,2279.0
Line,PS_WSL,37492151.312,2395557.527,37492151.394,2395604.379,37492151.353,2395580.953,2280.0
Insert,ArrowPS_WSL,37492151.3542,2395581.62898,37492151.3542,2395581.62898,37492151.3526,2395580.70056,2280.0
Line,PS_WSL,37492151.394,2395604.379,37492176.69,2395619.203,37492164.042,2395611.791,2281.0
Insert,ArrowPS_WSL,37492164.6252,2395612.13278,37492164.6252,2395612.13278,37492163.8242,2395611.66337,2281.0
Line,PS_WSL,37492153.737,2395603.836,37492151.394,2395604.379,37492152.5655,2395604.1075,
Line,PS_WSL,37492176.69,2395619.203,37492203.107,2395634.215,37492189.8985,2395626.709,2282.0
Insert,ArrowPS_WSL,37492190.4862,2395627.04298,37492190.4862,2395627.04298,37492189.679,2395626.58428,2282.0
Line,PS_WSL,37491231.31,2395683.15,37491231.284,2395653.273,37491231.297,2395668.2115,2283.0
Insert,ArrowPS_WSL,37491231.2964,2395667.53552,37491231.2964,2395667.53552,37491231.2972,2395668.46394,2283.0
Line,PS_WSL,37491217.499,2395663.618,37491230.143,2395663.77,37491223.821,2395663.694,2284.0
Insert,ArrowPS_WSL,37491224.4969,2395663.70213,37491224.4969,2395663.70213,37491223.5686,2395663.69097,2284.0
Line,PS_WSL,37491233.941,2395651.581,37491230.289,2395651.112,37491232.115,2395651.3465,
Line,PS_WSL,37491231.284,2395653.273,37491233.221,2395630.32,37491232.2525,2395641.7965,2285.0
Insert,ArrowPS_WSL,37491232.3093,2395641.12291,37491232.3093,2395641.12291,37491232.2313,2395642.04804,2285.0
Line,PS_WSL,37491233.221,2395630.32,37491233.608,2395591.384,37491233.4145,2395610.852,2286.0
Insert,ArrowPS_WSL,37491233.4212,2395610.17605,37491233.4212,2395610.17605,37491233.412,2395611.10442,2286.0
Line,PS_WSL,37491217.369,2395630.074,37491233.221,2395630.32,37491225.295,2395630.197,2287.0
Insert,ArrowPS_WSL,37491225.9709,2395630.20749,37491225.9709,2395630.20749,37491225.0426,2395630.19308,2287.0
Line,PS_WSL,37491233.608,2395591.384,37491233.721,2395574.231,37491233.6645,2395582.8075,2288.0
Insert,ArrowPS_WSL,37491233.669,2395582.13153,37491233.669,2395582.13153,37491233.6628,2395583.05993,2288.0
Line,PS_WSL,37492529.097,2395210.36,37492526.761,2395207.83,37492527.929,2395209.095,
Line,PS_WSL,37492529.098,2395214.619,37492526.761,2395207.83,37492527.9295,2395211.2245,2289.0
Insert,ArrowPS_WSL,37492527.7095,2395210.58533,37492527.7095,2395210.58533,37492528.0117,2395211.46319,2289.0
Line,PS_WSL,37492526.947,2395165.805,37492526.805,2395193.43,37492526.876,2395179.6175,2290.0
Insert,ArrowPS_WSL,37492526.8725,2395180.29347,37492526.8725,2395180.29347,37492526.8773,2395179.36507,2290.0
Line,PS_WSL,37492526.902,2395135.969,37492526.947,2395165.805,37492526.9245,2395150.887,2291.0
Insert,ArrowPS_WSL,37492526.9255,2395151.56298,37492526.9255,2395151.56298,37492526.9241,2395150.63456,2291.0
Line,PS_WSL,37492528.865,2395172.186,37492526.947,2395165.805,37492527.906,2395168.9955,2292.0
Insert,ArrowPS_WSL,37492527.7114,2395168.34813,37492527.7114,2395168.34813,37492527.9787,2395169.23725,2292.0
Line,PS_WSL,37492528.969,2395168.695,37492526.947,2395165.805,37492527.958,2395167.25,
Line,PS_WSL,37492528.979,2395139.037,37492526.902,2395135.969,37492527.9405,2395137.503,
Line,PS_WSL,37489486.059,2395656.418,37489498.006,2395655.529,37489492.0325,2395655.9735,2293.0
Insert,ArrowPS_WSL,37489492.7066,2395655.92334,37489492.7066,2395655.92334,37489491.7808,2395655.99223,2293.0
Line,PS_WSL,37491020.68,2395515.287,37490992.162,2395463.466,37491006.421,2395489.3765,2294.0
Insert,ArrowPS_WSL,37491006.0951,2395488.78427,37491006.0951,2395488.78427,37491006.5427,2395489.59766,2294.0
Line,PS_WSL,37491094.89,2395516.63,37491020.68,2395515.287,37491057.785,2395515.9585,2295.0
Insert,ArrowPS_WSL,37491057.1091,2395515.94627,37491057.1091,2395515.94627,37491058.0374,2395515.96307,2295.0
Line,PS_WSL,37491165.546,2395495.869,37491094.89,2395516.63,37491130.218,2395506.2495,2296.0
Insert,ArrowPS_WSL,37491129.5694,2395506.44007,37491129.5694,2395506.44007,37491130.4602,2395506.17833,2296.0
Line,PS_WSL,37491212.571,2395447.02,37491165.546,2395495.869,37491189.0585,2395471.4445,2297.0
Insert,ArrowPS_WSL,37491188.5897,2395471.9315,37491188.5897,2395471.9315,37491189.2336,2395471.26264,2297.0
Line,PS_WSL,37491233.544,2395566.498,37491229.062,2395567.674,37491231.303,2395567.086,
Line,PS_WSL,37491229.062,2395567.674,37491217.205,2395568.089,37491223.1335,2395567.8815,2298.0
Insert,ArrowPS_WSL,37491222.4579,2395567.90515,37491222.4579,2395567.90515,37491223.3858,2395567.87267,2298.0
Line,PS_WSL,37491535.379,2396571.76,37491513.099,2396599.404,37491524.239,2396585.582,2299.0
Insert,ArrowPS_WSL,37491523.8148,2396586.10832,37491523.8148,2396586.10832,37491524.3974,2396585.38545,2299.0
Line,PS_WSL,37491517.693,2396603.644,37491513.099,2396599.404,37491515.396,2396601.524,2300.0
Insert,ArrowPS_WSL,37491514.8993,2396601.06553,37491514.8993,2396601.06553,37491515.5815,2396601.69521,2300.0
Line,PS_WSL,37491513.099,2396599.404,37491500.053,2396612.428,37491506.576,2396605.916,2301.0
Insert,ArrowPS_WSL,37491506.0976,2396606.39359,37491506.0976,2396606.39359,37491506.7547,2396605.73765,2301.0
Line,PS_WSL,37491523.88,2396594.982,37491517.693,2396603.644,37491520.7865,2396599.313,2302.0
Insert,ArrowPS_WSL,37491520.3936,2396599.86307,37491520.3936,2396599.86307,37491520.9332,2396599.10758,2302.0
Line,PS_WSL,37491516.875,2396606.224,37491517.693,2396603.644,37491517.284,2396604.934,
Line,PS_WSL,37491514.391,2396604.485,37491517.693,2396603.644,37491516.042,2396604.0645,
Line,PS_WSL,37491503.156,2396617.2,37491500.053,2396612.428,37491501.6045,2396614.814,2303.0
Insert,ArrowPS_WSL,37491501.236,2396614.24729,37491501.236,2396614.24729,37491501.7421,2396615.02563,2303.0
Line,PS_WSL,37491500.053,2396612.428,37491470.379,2396634.334,37491485.216,2396623.381,2304.0
Insert,ArrowPS_WSL,37491484.6722,2396623.78248,37491484.6722,2396623.78248,37491485.4191,2396623.23107,2304.0
Line,PS_WSL,37491472.732,2396637.708,37491470.379,2396634.334,37491471.5555,2396636.021,
Line,PS_WSL,37491470.379,2396634.334,37491441.331,2396655.839,37491455.855,2396645.0865,2305.0
Insert,ArrowPS_WSL,37491455.3117,2396645.48872,37491455.3117,2396645.48872,37491456.0579,2396644.9363,2305.0
Line,PS_WSL,37491443.351,2396659.515,37491441.331,2396655.839,37491442.341,2396657.677,
Line,PS_WSL,37491444.73,2396657.797,37491441.331,2396655.839,37491443.0305,2396656.818,
Line,PS_WSL,37491441.331,2396655.839,37491428.319,2396669.021,37491434.825,2396662.43,2306.0
Insert,ArrowPS_WSL,37491434.3501,2396662.91108,37491434.3501,2396662.91108,37491435.0023,2396662.25035,2306.0
Line,PS_WSL,37491431.84,2396669.811,37491428.319,2396669.021,37491430.0795,2396669.416,
Line,PS_WSL,37491428.319,2396669.021,37491427.63,2396693.223,37491427.9745,2396681.122,2307.0
Insert,ArrowPS_WSL,37491427.9553,2396681.79771,37491427.9553,2396681.79771,37491427.9817,2396680.86967,2307.0
Line,PS_WSL,37491431.401,2396690.456,37491427.63,2396693.223,37491429.5155,2396691.8395,
Line,PS_WSL,37491427.63,2396693.223,37491429.757,2396708.405,37491428.6935,2396700.814,2308.0
Insert,ArrowPS_WSL,37491428.7873,2396701.48345,37491428.7873,2396701.48345,37491428.6585,2396700.564,2308.0
Line,PS_WSL,37491434.103,2396708.701,37491429.757,2396708.405,37491431.93,2396708.553,
Line,PS_WSL,37491429.757,2396708.405,37491430.481,2396712.641,37491430.119,2396710.523,
Line,PS_WSL,37491435.183,2396713.109,37491430.481,2396712.641,37491432.832,2396712.875,
Line,PS_WSL,37491430.481,2396712.641,37491413.143,2396719.299,37491421.812,2396715.97,2309.0
Insert,ArrowPS_WSL,37491421.1809,2396716.21233,37491421.1809,2396716.21233,37491422.0477,2396715.8795,2309.0
Line,PS_WSL,37491413.143,2396719.299,37491422.975,2396744.714,37491418.059,2396732.0065,2310.0
Insert,ArrowPS_WSL,37491418.3029,2396732.63695,37491418.3029,2396732.63695,37491417.9679,2396731.77107,2310.0
Line,PS_WSL,37491383.837,2396628.296,37491365.279,2396662.551,37491374.558,2396645.4235,2311.0
Insert,ArrowPS_WSL,37491374.236,2396646.01786,37491374.236,2396646.01786,37491374.6782,2396645.20154,2311.0
Line,PS_WSL,37491424.902,2396546.331,37491422.566,2396549.992,37491423.734,2396548.1615,
Line,PS_WSL,37491421.802,2396546.273,37491424.902,2396546.331,37491423.352,2396546.302,
Line,PS_WSL,37491406.377,2396540.288,37491421.802,2396546.273,37491414.0895,2396543.2805,2312.0
Insert,ArrowPS_WSL,37491414.7197,2396543.52502,37491414.7197,2396543.52502,37491413.8542,2396543.18919,2312.0
Line,PS_WSL,37491403.077,2396518.298,37491406.377,2396540.288,37491404.727,2396529.293,2313.0
Insert,ArrowPS_WSL,37491404.8273,2396529.9615,37491404.8273,2396529.9615,37491404.6895,2396529.04336,2313.0
Line,PS_WSL,37491402.348,2396517.119,37491405.312,2396541.326,37491403.83,2396529.2225,2314.0
Insert,ArrowPS_WSL,37491403.9122,2396529.89347,37491403.9122,2396529.89347,37491403.7993,2396528.97193,2314.0
Line,PS_WSL,37490308.133,2396297.362,37490315.091,2396293.769,37490311.612,2396295.5655,2315.0
Insert,ArrowPS_WSL,37490312.2126,2396295.25534,37490312.2126,2396295.25534,37490311.3877,2396295.68132,2315.0
Line,PS_WSL,37490315.091,2396293.769,37490299.728,2396267.546,37490307.4095,2396280.6575,2316.0
Insert,ArrowPS_WSL,37490307.0678,2396280.07424,37490307.0678,2396280.07424,37490307.5371,2396280.87531,2316.0
Line,PS_WSL,37490315.544,2396258.472,37490299.728,2396267.546,37490307.636,2396263.009,2317.0
Insert,ArrowPS_WSL,37490307.0497,2396263.3454,37490307.0497,2396263.3454,37490307.855,2396262.88338,2317.0
Line,PS_WSL,37490292.783,2396272.152,37490299.728,2396267.546,37490296.2555,2396269.849,2318.0
Insert,ArrowPS_WSL,37490296.8188,2396269.47538,37490296.8188,2396269.47538,37490296.0451,2396269.98852,2318.0
Line,PS_WSL,37490299.728,2396267.546,37490287.071,2396245.836,37490293.3995,2396256.691,2319.0
Insert,ArrowPS_WSL,37490293.059,2396256.10702,37490293.059,2396256.10702,37490293.5266,2396256.90908,2319.0
Line,PS_WSL,37490287.071,2396245.836,37490271.537,2396219.256,37490279.304,2396232.546,2320.0
Insert,ArrowPS_WSL,37490278.9629,2396231.96238,37490278.9629,2396231.96238,37490279.4314,2396232.76395,2320.0
Line,PS_WSL,37490287.072,2396210.246,37490271.537,2396219.256,37490279.3045,2396214.751,2321.0
Insert,ArrowPS_WSL,37490278.7197,2396215.09014,37490278.7197,2396215.09014,37490279.5229,2396214.62435,2321.0
Line,PS_WSL,37492277.77,2395089.711,37492278.985,2395124.0,37492278.3775,2395106.8555,2322.0
Insert,ArrowPS_WSL,37492278.4014,2395107.53106,37492278.4014,2395107.53106,37492278.3686,2395106.60322,2322.0
Line,PS_WSL,37492270.995,2395086.309,37492272.071,2395112.897,37492271.533,2395099.603,2323.0
Insert,ArrowPS_WSL,37492271.5603,2395100.27843,37492271.5603,2395100.27843,37492271.5228,2395099.35077,2323.0
Line,PS_WSL,37492280.109,2395103.112,37492275.521,2395103.214,37492277.815,2395103.163,
Line,PS_WSL,37492256.599,2395083.387,37492274.026,2395083.61,37492265.3125,2395083.4985,2324.0
Insert,ArrowPS_WSL,37492265.9884,2395083.50715,37492265.9884,2395083.50715,37492265.0601,2395083.49527,2324.0
Line,PS_WSL,37492278.826,2395055.905,37492277.77,2395089.711,37492278.298,2395072.808,2325.0
Insert,ArrowPS_WSL,37492278.2769,2395073.48365,37492278.2769,2395073.48365,37492278.3059,2395072.55569,2325.0
Line,PS_WSL,37492270.298,2395067.294,37492270.995,2395086.309,37492270.6465,2395076.8015,2326.0
Insert,ArrowPS_WSL,37492270.6713,2395077.47703,37492270.6713,2395077.47703,37492270.6373,2395076.54923,2326.0
Line,PS_WSL,37492269.403,2395047.078,37492270.298,2395067.294,37492269.8505,2395057.186,2327.0
Insert,ArrowPS_WSL,37492269.8804,2395057.86132,37492269.8804,2395057.86132,37492269.8393,2395056.93381,2327.0
Line,PS_WSL,37492635.727,2395893.384,37492607.547,2395893.461,37492621.637,2395893.4225,2328.0
