Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Insert,ArrowPS_HSL,37489433.1535,2396251.40747,37489433.1535,2396251.40747,37489434.0819,2396251.40408,275.0
Line,PS_HSL,37489692.013,2396774.445,37489690.11,2396774.184,37489691.0615,2396774.3145,
Line,PS_HSL,37489692.674,2396774.512,37489692.013,2396774.445,37489692.3435,2396774.4785,
Line,PS_HSL,37489692.013,2396774.445,37489702.357,2396774.889,37489697.185,2396774.667,276.0
Insert,ArrowPS_HSL,37489696.5096,2396774.63801,37489696.5096,2396774.63801,37489697.4372,2396774.67783,276.0
Line,PS_HSL,37489701.691,2396774.889,37489702.357,2396774.889,37489702.024,2396774.889,
Line,PS_HSL,37489697.24,2396809.016,37489697.901,2396809.049,37489697.5705,2396809.0325,
Line,PS_HSL,37489687.144,2396900.054,37489676.937,2396898.901,37489682.0405,2396899.4775,277.0
Insert,ArrowPS_HSL,37489681.3688,2396899.40162,37489681.3688,2396899.40162,37489682.2913,2396899.50584,277.0
Line,PS_HSL,37489687.144,2396900.054,37489691.282,2396900.793,37489689.213,2396900.4235,
Line,PS_HSL,37489686.545,2396899.946,37489687.144,2396900.054,37489686.8445,2396900.0,
Line,PS_HSL,37489681.928,2396932.976,37489682.511,2396932.965,37489682.2195,2396932.9705,
Line,PS_HSL,37489684.412,2396933.943,37489682.511,2396932.965,37489683.4615,2396933.454,
Line,PS_HSL,37489677.519,2396968.267,37489678.107,2396968.335,37489677.813,2396968.301,
Line,PS_HSL,37489675.514,2396988.078,37489663.989,2396985.052,37489669.7515,2396986.565,278.0
Insert,ArrowPS_HSL,37489669.0977,2396986.39333,37489669.0977,2396986.39333,37489669.9957,2396986.62911,278.0
Line,PS_HSL,37489675.012,2396988.076,37489675.514,2396988.078,37489675.263,2396988.077,
Line,PS_HSL,37489663.795,2397004.572,37489662.936,2397004.568,37489663.3655,2397004.57,
Line,PS_HSL,37489662.936,2397004.568,37489662.516,2397004.93,37489662.726,2397004.749,
Line,PS_HSL,37489666.995,2397052.264,37489667.396,2397052.311,37489667.1955,2397052.2875,
Line,PS_HSL,37489661.126,2397098.641,37489661.598,2397098.686,37489661.362,2397098.6635,
Line,PS_HSL,37489654.211,2397147.982,37489654.443,2397148.031,37489654.327,2397148.0065,
Line,PS_HSL,37489649.791,2397191.112,37489650.142,2397191.121,37489649.9665,2397191.1165,
Line,PS_HSL,37489642.06,2397227.396,37489641.142,2397227.579,37489641.601,2397227.4875,
Line,PS_HSL,37489641.903,2397190.147,37489641.309,2397190.132,37489641.606,2397190.1395,
Line,PS_HSL,37489645.858,2397157.14,37489645.261,2397157.207,37489645.5595,2397157.1735,
Line,PS_HSL,37489646.076,2397146.433,37489645.767,2397145.772,37489645.9215,2397146.1025,
Line,PS_HSL,37489653.238,2397098.082,37489652.847,2397097.969,37489653.0425,2397098.0255,
Line,PS_HSL,37489659.072,2397051.413,37489658.629,2397051.388,37489658.8505,2397051.4005,
Line,PS_HSL,37489667.396,2397052.311,37489658.629,2397051.388,37489663.0125,2397051.8495,279.0
Insert,ArrowPS_HSL,37489662.3402,2397051.77872,37489662.3402,2397051.77872,37489663.2635,2397051.87593,279.0
Line,PS_HSL,37489695.763,2396744.908,37489693.864,2396744.596,37489694.8135,2396744.752,
Line,PS_HSL,37489696.281,2396744.972,37489695.763,2396744.908,37489696.022,2396744.94,
Line,PS_HSL,37489695.763,2396744.908,37489705.86,2396746.12,37489700.8115,2396745.514,280.0
Insert,ArrowPS_HSL,37489700.1403,2396745.43344,37489700.1403,2396745.43344,37489701.0621,2396745.54409,280.0
Line,PS_HSL,37489699.017,2396718.911,37489696.97,2396718.489,37489697.9935,2396718.7,
Line,PS_HSL,37489699.406,2396718.964,37489699.017,2396718.911,37489699.2115,2396718.9375,
Line,PS_HSL,37489699.017,2396718.911,37489708.929,2396720.106,37489703.973,2396719.5085,281.0
Insert,ArrowPS_HSL,37489703.3019,2396719.42759,37489703.3019,2396719.42759,37489704.2236,2396719.53872,281.0
Line,PS_HSL,37489701.581,2396680.987,37489700.967,2396680.99,37489701.274,2396680.9885,
Line,PS_HSL,37489673.424,2396571.625,37489676.181,2396570.451,37489674.8025,2396571.038,
Line,PS_HSL,37489661.11,2396545.122,37489662.317,2396544.711,37489661.7135,2396544.9165,
Line,PS_HSL,37489662.317,2396544.711,37489665.505,2396543.495,37489663.911,2396544.103,
Line,PS_HSL,37489651.632,2396518.53,37489654.731,2396517.125,37489653.1815,2396517.8275,
Line,PS_HSL,37489648.89,2396518.494,37489647.507,2396519.067,37489648.1985,2396518.7805,
Line,PS_HSL,37489633.006,2396488.451,37489634.502,2396485.715,37489633.754,2396487.083,
Line,PS_HSL,37489621.864,2396485.081,37489624.103,2396484.473,37489622.9835,2396484.777,
Line,PS_HSL,37489615.281,2396459.275,37489621.125,2396459.156,37489618.203,2396459.2155,282.0
Insert,ArrowPS_HSL,37489618.8788,2396459.20174,37489618.8788,2396459.20174,37489617.9506,2396459.22064,282.0
Line,PS_HSL,37489603.147,2396481.23,37489603.176,2396482.755,37489603.1615,2396481.9925,
Line,PS_HSL,37489600.617,2396486.633,37489600.346,2396484.872,37489600.4815,2396485.7525,
Line,PS_HSL,37489600.596,2396488.504,37489600.617,2396486.633,37489600.6065,2396487.5685,
Line,PS_HSL,37489569.924,2396481.058,37489569.794,2396483.158,37489569.859,2396482.108,
Line,PS_HSL,37489537.803,2396480.936,37489539.118,2396483.238,37489538.4605,2396482.087,
Line,PS_HSL,37489526.934,2396480.884,37489526.944,2396482.104,37489526.939,2396481.494,
Line,PS_HSL,37488953.74,2397088.416,37488953.836,2397075.395,37488953.788,2397081.9055,283.0
Insert,ArrowPS_HSL,37488953.793,2397081.22953,37488953.793,2397081.22953,37488953.7861,2397082.15793,283.0
Line,PS_HSL,37488961.117,2397075.486,37488956.031,2397075.477,37488958.574,2397075.4815,284.0
Insert,ArrowPS_HSL,37488957.898,2397075.4803,37488957.898,2397075.4803,37488958.8264,2397075.48195,284.0
Line,PS_HSL,37488956.031,2397075.477,37488953.836,2397075.395,37488954.9335,2397075.436,
Line,PS_HSL,37488961.097,2397046.622,37488956.023,2397046.628,37488958.56,2397046.625,285.0
Insert,ArrowPS_HSL,37488957.884,2397046.6258,37488957.884,2397046.6258,37488958.8124,2397046.6247,285.0
Line,PS_HSL,37488956.023,2397046.628,37488953.906,2397046.776,37488954.9645,2397046.702,
Line,PS_HSL,37488953.836,2397075.395,37488953.906,2397046.776,37488953.871,2397061.0855,286.0
Insert,ArrowPS_HSL,37488953.8727,2397060.40952,37488953.8727,2397060.40952,37488953.8704,2397061.33794,286.0
Line,PS_HSL,37488961.117,2397032.695,37488955.991,2397032.396,37488958.554,2397032.5455,287.0
Insert,ArrowPS_HSL,37488957.8792,2397032.50614,37488957.8792,2397032.50614,37488958.806,2397032.5602,287.0
Line,PS_HSL,37488955.991,2397032.396,37488953.733,2397032.541,37488954.862,2397032.4685,
Line,PS_HSL,37488953.906,2397046.776,37488953.733,2397032.541,37488953.8195,2397039.6585,288.0
Insert,ArrowPS_HSL,37488953.8113,2397038.98257,37488953.8113,2397038.98257,37488953.8226,2397039.91092,288.0
Line,PS_HSL,37488956.068,2397013.61,37488955.005,2397013.605,37488955.5365,2397013.6075,
Line,PS_HSL,37488953.733,2397032.541,37488953.78,2397013.702,37488953.7565,2397023.1215,289.0
Insert,ArrowPS_HSL,37488953.7582,2397022.44552,37488953.7582,2397022.44552,37488953.7559,2397023.37394,289.0
Line,PS_HSL,37488955.005,2397013.605,37488953.78,2397013.702,37488954.3925,2397013.6535,
Line,PS_HSL,37488953.78,2397013.702,37488953.705,2397007.461,37488953.7425,2397010.5815,290.0
Insert,ArrowPS_HSL,37488953.7344,2397009.90557,37488953.7344,2397009.90557,37488953.7455,2397010.83392,290.0
Line,PS_HSL,37488961.731,2397007.319,37488953.705,2397007.461,37488957.718,2397007.39,291.0
Insert,ArrowPS_HSL,37488957.0421,2397007.40196,37488957.0421,2397007.40196,37488957.9704,2397007.38553,291.0
Line,PS_HSL,37488951.52,2396998.886,37488953.638,2396998.723,37488952.579,2396998.8045,
Line,PS_HSL,37488955.297,2396998.038,37488953.368,2396997.133,37488954.3325,2396997.5855,
Line,PS_HSL,37488953.368,2396997.133,37488954.39,2396957.985,37488953.879,2396977.559,292.0
Insert,ArrowPS_HSL,37488953.8966,2396976.88325,37488953.8966,2396976.88325,37488953.8724,2396977.81135,292.0
Line,PS_HSL,37488952.617,2396958.0,37488954.39,2396957.985,37488953.5035,2396957.9925,
Line,PS_HSL,37488960.972,2396957.797,37488956.141,2396957.928,37488958.5565,2396957.8625,
Line,PS_HSL,37488956.141,2396957.928,37488954.39,2396957.985,37488955.2655,2396957.9565,
Line,PS_HSL,37488954.39,2396957.985,37488954.264,2396926.169,37488954.327,2396942.077,293.0
Insert,ArrowPS_HSL,37488954.3243,2396941.40102,37488954.3243,2396941.40102,37488954.328,2396942.32944,293.0
Line,PS_HSL,37488961.191,2396926.037,37488956.155,2396926.107,37488958.673,2396926.072,294.0
Insert,ArrowPS_HSL,37488957.9971,2396926.0814,37488957.9971,2396926.0814,37488958.9254,2396926.06849,294.0
Line,PS_HSL,37488956.155,2396926.107,37488954.264,2396926.169,37488955.2095,2396926.138,
Line,PS_HSL,37488954.264,2396926.169,37488954.481,2396899.238,37488954.3725,2396912.7035,295.0
Insert,ArrowPS_HSL,37488954.3779,2396912.02754,37488954.3779,2396912.02754,37488954.3705,2396912.95593,295.0
Line,PS_HSL,37488961.213,2396899.313,37488956.17,2396899.275,37488958.6915,2396899.294,296.0
Insert,ArrowPS_HSL,37488958.0155,2396899.28891,37488958.0155,2396899.28891,37488958.9439,2396899.2959,296.0
Line,PS_HSL,37488956.17,2396899.275,37488954.481,2396899.238,37488955.3255,2396899.2565,
Line,PS_HSL,37488952.324,2396899.247,37488954.481,2396899.238,37488953.4025,2396899.2425,
Line,PS_HSL,37488961.184,2396863.435,37488956.194,2396863.402,37488958.689,2396863.4185,
Line,PS_HSL,37488956.194,2396863.402,37488955.491,2396863.352,37488955.8425,2396863.377,
Line,PS_HSL,37488955.491,2396863.352,37488953.939,2396863.43,37488954.715,2396863.391,
Line,PS_HSL,37488962.958,2396864.458,37488961.184,2396863.435,37488962.071,2396863.9465,
Line,PS_HSL,37488954.481,2396899.238,37488953.939,2396863.43,37488954.21,2396881.334,297.0
Insert,ArrowPS_HSL,37488954.1998,2396880.65809,37488954.1998,2396880.65809,37488954.2138,2396881.58641,297.0
Line,PS_HSL,37488961.344,2396835.311,37488956.232,2396835.339,37488958.788,2396835.325,298.0
Insert,ArrowPS_HSL,37488958.112,2396835.3287,37488958.112,2396835.3287,37488959.0404,2396835.32362,298.0
Line,PS_HSL,37488956.232,2396835.339,37488954.437,2396835.497,37488955.3345,2396835.418,
Line,PS_HSL,37488953.939,2396863.43,37488954.437,2396835.497,37488954.188,2396849.4635,299.0
Insert,ArrowPS_HSL,37488954.2,2396848.78762,37488954.2,2396848.78762,37488954.1835,2396849.7159,299.0
Line,PS_HSL,37488949.673,2396831.03,37488954.437,2396835.497,37488952.055,2396833.2635,300.0
Insert,ArrowPS_HSL,37488952.5481,2396833.72587,37488952.5481,2396833.72587,37488951.8709,2396833.09083,300.0
Line,PS_HSL,37488954.437,2396835.497,37488953.594,2396818.378,37488954.0155,2396826.9375,301.0
Insert,ArrowPS_HSL,37488953.9823,2396826.26233,37488953.9823,2396826.26233,37488954.0279,2396827.18963,301.0
Line,PS_HSL,37488961.339,2396806.622,37488955.569,2396806.824,37488958.454,2396806.723,302.0
Insert,ArrowPS_HSL,37488957.7784,2396806.74665,37488957.7784,2396806.74665,37488958.7063,2396806.71417,302.0
Line,PS_HSL,37488956.25,2396806.81,37488955.569,2396806.824,37488955.9095,2396806.817,
Line,PS_HSL,37488948.934,2396799.104,37488954.545,2396791.478,37488951.7395,2396795.291,303.0
Insert,ArrowPS_HSL,37488952.1401,2396794.74652,37488952.1401,2396794.74652,37488951.5899,2396795.49433,303.0
Line,PS_HSL,37488953.594,2396818.378,37488953.618,2396811.887,37488953.606,2396815.1325,304.0
Insert,ArrowPS_HSL,37488953.6085,2396814.45652,37488953.6085,2396814.45652,37488953.6051,2396815.38494,304.0
Line,PS_HSL,37488953.618,2396811.887,37488954.536,2396806.758,37488954.077,2396809.3225,305.0
Insert,ArrowPS_HSL,37488954.1961,2396808.65709,37488954.1961,2396808.65709,37488954.0325,2396809.57099,305.0
Line,PS_HSL,37488954.536,2396806.758,37488954.545,2396791.478,37488954.5405,2396799.118,306.0
Insert,ArrowPS_HSL,37488954.5409,2396798.44202,37488954.5409,2396798.44202,37488954.5404,2396799.37044,306.0
Line,PS_HSL,37488955.569,2396806.824,37488954.536,2396806.758,37488955.0525,2396806.791,
Line,PS_HSL,37488954.545,2396791.478,37488954.345,2396780.059,37488954.445,2396785.7685,307.0
Insert,ArrowPS_HSL,37488954.4332,2396785.09262,37488954.4332,2396785.09262,37488954.4494,2396786.0209,307.0
Line,PS_HSL,37488954.345,2396780.059,37488954.607,2396765.946,37488954.476,2396773.0025,308.0
Insert,ArrowPS_HSL,37488954.4885,2396772.32663,37488954.4885,2396772.32663,37488954.4713,2396773.25489,308.0
Line,PS_HSL,37488961.318,2396779.965,37488955.227,2396779.609,37488958.2725,2396779.787,309.0
Insert,ArrowPS_HSL,37488957.5977,2396779.74756,37488957.5977,2396779.74756,37488958.5245,2396779.80173,309.0
Line,PS_HSL,37488956.255,2396779.81,37488955.227,2396779.609,37488955.741,2396779.7095,
Line,PS_HSL,37488955.227,2396779.609,37488954.345,2396780.059,37488954.786,2396779.834,
Line,PS_HSL,37488961.345,2396766.032,37488955.425,2396765.957,37488958.385,2396765.9945,310.0
Insert,ArrowPS_HSL,37488957.7091,2396765.98594,37488957.7091,2396765.98594,37488958.6374,2396765.9977,310.0
Line,PS_HSL,37488956.257,2396765.994,37488955.425,2396765.957,37488955.841,2396765.9755,
Line,PS_HSL,37488955.425,2396765.957,37488954.607,2396765.946,37488955.016,2396765.9515,
Line,PS_HSL,37488954.607,2396765.946,37488954.264,2396739.269,37488954.4355,2396752.6075,311.0
Insert,ArrowPS_HSL,37488954.4268,2396751.93157,37488954.4268,2396751.93157,37488954.4387,2396752.85992,311.0
Line,PS_HSL,37488961.414,2396739.357,37488955.397,2396739.36,37488958.4055,2396739.3585,312.0
Insert,ArrowPS_HSL,37488957.7295,2396739.35884,37488957.7295,2396739.35884,37488958.6579,2396739.35837,312.0
Line,PS_HSL,37488956.322,2396739.452,37488955.397,2396739.36,37488955.8595,2396739.406,
Line,PS_HSL,37488955.397,2396739.36,37488954.264,2396739.269,37488954.8305,2396739.3145,
Line,PS_HSL,37488954.264,2396739.269,37488954.232,2396722.611,37488954.248,2396730.94,313.0
Insert,ArrowPS_HSL,37488954.2467,2396730.26402,37488954.2467,2396730.26402,37488954.2485,2396731.19244,313.0
Line,PS_HSL,37488966.789,2396706.81,37488961.387,2396706.238,37488964.088,2396706.524,314.0
Insert,ArrowPS_HSL,37488963.4158,2396706.45282,37488963.4158,2396706.45282,37488964.339,2396706.55058,314.0
Line,PS_HSL,37488964.598,2396999.587,37488964.516,2396998.481,37488964.557,2396999.034,
Line,PS_HSL,37488961.478,2396998.639,37488964.516,2396998.481,37488962.997,2396998.56,
Line,PS_HSL,37488964.516,2396998.481,37488999.869,2396998.686,37488982.1925,2396998.5835,315.0
Insert,ArrowPS_HSL,37488982.8685,2396998.58742,37488982.8685,2396998.58742,37488981.9401,2396998.58204,315.0
Line,PS_HSL,37488998.619,2397004.883,37488998.486,2396999.922,37488998.5525,2397002.4025,
Line,PS_HSL,37488999.911,2397006.971,37488999.869,2396998.686,37488999.89,2397002.8285,316.0
Insert,ArrowPS_HSL,37488999.8866,2397002.15253,37488999.8866,2397002.15253,37488999.8913,2397003.08093,316.0
Line,PS_HSL,37488998.486,2396999.922,37488999.869,2396998.686,37488999.1775,2396999.304,
Line,PS_HSL,37489001.129,2396995.941,37488999.869,2396998.686,37489000.499,2396997.3135,
Line,PS_HSL,37488999.869,2396998.686,37489049.829,2396998.514,37489024.849,2396998.6,317.0
Insert,ArrowPS_HSL,37489025.525,2396998.59767,37489025.525,2396998.59767,37489024.5966,2396998.60087,317.0
Line,PS_HSL,37489049.973,2396999.655,37489050.003,2396999.201,37489049.988,2396999.428,
Line,PS_HSL,37489050.003,2396999.201,37489049.829,2396998.514,37489049.916,2396998.8575,
Line,PS_HSL,37489067.545,2397004.962,37489070.489,2396999.925,37489069.017,2397002.4435,318.0
Insert,ArrowPS_HSL,37489069.3581,2397001.85989,37489069.3581,2397001.85989,37489068.8896,2397002.66144,318.0
Line,PS_HSL,37489070.489,2396999.925,37489070.452,2396998.777,37489070.4705,2396999.351,
Line,PS_HSL,37489049.829,2396998.514,37489070.452,2396998.777,37489060.1405,2396998.6455,319.0
Insert,ArrowPS_HSL,37489060.8164,2396998.65412,37489060.8164,2396998.65412,37489059.8881,2396998.64228,319.0
Line,PS_HSL,37489868.43,2398195.651,37489854.726,2398195.528,37489861.578,2398195.5895,320.0
Insert,ArrowPS_HSL,37489862.254,2398195.59557,37489862.254,2398195.59557,37489861.3256,2398195.58723,320.0
Line,PS_HSL,37489838.207,2398193.988,37489838.489,2398195.497,37489838.348,2398194.7425,
Line,PS_HSL,37489838.489,2398195.497,37489854.726,2398195.528,37489846.6075,2398195.5125,321.0
Insert,ArrowPS_HSL,37489847.2835,2398195.51379,37489847.2835,2398195.51379,37489846.3551,2398195.51202,321.0
Line,PS_HSL,37489838.489,2398195.497,37489835.262,2398195.575,37489836.8755,2398195.536,
Line,PS_HSL,37489835.207,2398193.96,37489835.262,2398195.575,37489835.2345,2398194.7675,
Line,PS_HSL,37489835.262,2398195.575,37489830.123,2398195.506,37489832.6925,2398195.5405,322.0
Insert,ArrowPS_HSL,37489833.3684,2398195.54958,37489833.3684,2398195.54958,37489832.4401,2398195.53711,322.0
Line,PS_HSL,37489830.616,2398189.149,37489830.418,2398193.936,37489830.517,2398191.5425,
Line,PS_HSL,37489830.418,2398193.936,37489830.123,2398195.506,37489830.2705,2398194.721,
Line,PS_HSL,37489830.123,2398195.506,37489808.751,2398195.589,37489819.437,2398195.5475,323.0
Insert,ArrowPS_HSL,37489820.113,2398195.54487,37489820.113,2398195.54487,37489819.1846,2398195.54848,323.0
Line,PS_HSL,37489809.35,2398193.903,37489808.751,2398195.589,37489809.0505,2398194.746,
Line,PS_HSL,37490009.061,2398218.807,37489982.813,2398212.639,37489995.937,2398215.723,324.0
Insert,ArrowPS_HSL,37489996.5951,2398215.87764,37489996.5951,2398215.87764,37489995.6913,2398215.66525,324.0
Line,PS_HSL,37490009.061,2398218.807,37490035.754,2398219.001,37490022.4075,2398218.904,325.0
Insert,ArrowPS_HSL,37490023.0835,2398218.90891,37490023.0835,2398218.90891,37490022.1551,2398218.90217,325.0
Line,PS_HSL,37488953.87,2397162.532,37488953.863,2397156.846,37488953.8665,2397159.689,326.0
Insert,ArrowPS_HSL,37488953.8657,2397159.01302,37488953.8657,2397159.01302,37488953.8668,2397159.94144,326.0
Line,PS_HSL,37488962.467,2397157.671,37488953.863,2397156.846,37488958.165,2397157.2585,327.0
Insert,ArrowPS_HSL,37488957.4921,2397157.19398,37488957.4921,2397157.19398,37488958.4163,2397157.28259,327.0
Line,PS_HSL,37488953.863,2397156.846,37488953.755,2397146.351,37488953.809,2397151.5985,328.0
Insert,ArrowPS_HSL,37488953.802,2397150.92255,37488953.802,2397150.92255,37488953.8116,2397151.85092,328.0
Line,PS_HSL,37488964.418,2397146.227,37488961.043,2397146.217,37488962.7305,2397146.222,
Line,PS_HSL,37488961.043,2397146.217,37488956.058,2397146.226,37488958.5505,2397146.2215,
Line,PS_HSL,37488956.058,2397146.226,37488953.755,2397146.351,37488954.9065,2397146.2885,
Line,PS_HSL,37489426.403,2398613.081,37489418.996,2398613.055,37489422.6995,2398613.068,329.0
Insert,ArrowPS_HSL,37489422.0235,2398613.06563,37489422.0235,2398613.06563,37489422.9519,2398613.06889,329.0
Line,PS_HSL,37488956.151,2397272.365,37488957.023,2397272.375,37488956.587,2397272.37,
Line,PS_HSL,37488961.049,2397272.579,37488957.023,2397272.375,37488959.036,2397272.477,
Line,PS_HSL,37488957.023,2397272.375,37488957.204,2397242.307,37488957.1135,2397257.341,330.0
Insert,ArrowPS_HSL,37488957.1176,2397256.66503,37488957.1176,2397256.66503,37488957.112,2397257.59343,330.0
Line,PS_HSL,37488956.137,2397242.292,37488957.204,2397242.307,37488956.6705,2397242.2995,
Line,PS_HSL,37488961.035,2397242.329,37488957.204,2397242.307,37488959.1195,2397242.318,
Line,PS_HSL,37488957.204,2397242.307,37488957.204,2397223.3672,37488957.204,2397232.8371,331.0
Insert,ArrowPS_HSL,37488957.204,2397232.16112,37488957.204,2397232.16112,37488957.204,2397233.08954,331.0
Line,PS_HSL,37488956.086,2397223.465,37488957.204,2397223.3672,37488956.645,2397223.4161,
Line,PS_HSL,37488950.837,2397219.378,37488953.497,2397219.193,37488952.167,2397219.2855,
Line,PS_HSL,37488957.204,2397223.3672,37488953.497,2397219.193,37488955.3505,2397221.2801,332.0
Insert,ArrowPS_HSL,37488954.9016,2397220.77466,37488954.9016,2397220.77466,37488955.5181,2397221.46885,332.0
Line,PS_HSL,37488953.497,2397219.193,37488953.58,2397208.468,37488953.5385,2397213.8305,333.0
Insert,ArrowPS_HSL,37488953.5437,2397213.15454,37488953.5437,2397213.15454,37488953.5365,2397214.08293,333.0
Line,PS_HSL,37488962.778,2397199.799,37488961.032,2397199.727,37488961.905,2397199.763,
Line,PS_HSL,37488961.032,2397199.727,37488956.107,2397199.845,37488958.5695,2397199.786,
Line,PS_HSL,37488956.107,2397199.845,37488953.553,2397199.757,37488954.83,2397199.801,
Line,PS_HSL,37488953.58,2397208.468,37488953.553,2397199.757,37488953.5665,2397204.1125,334.0
Insert,ArrowPS_HSL,37488953.5644,2397203.43652,37488953.5644,2397203.43652,37488953.5673,2397204.36494,334.0
Line,PS_HSL,37488953.553,2397199.757,37488953.87,2397162.532,37488953.7115,2397181.1445,335.0
Insert,ArrowPS_HSL,37488953.7173,2397180.46854,37488953.7173,2397180.46854,37488953.7094,2397181.39693,335.0
Line,PS_HSL,37489510.145,2396480.889,37489478.728,2396478.305,37489494.4365,2396479.597,336.0
Insert,ArrowPS_HSL,37489493.7628,2396479.54159,37489493.7628,2396479.54159,37489494.6881,2396479.61769,336.0
Line,PS_HSL,37489627.351,2399287.714,37489627.487,2399286.684,37489627.419,2399287.199,
Line,PS_HSL,37489646.701,2399246.927,37489648.245,2399249.945,37489647.473,2399248.436,
Line,PS_HSL,37489761.647,2399249.584,37489761.265,2399251.485,37489761.456,2399250.5345,
Line,PS_HSL,37489599.445,2399203.286,37489599.577,2399202.348,37489599.511,2399202.817,
Line,PS_HSL,37489562.91,2398655.278,37489562.846,2398653.37,37489562.878,2398654.324,
Line,PS_HSL,37489643.028,2398609.8,37489643.054,2398610.621,37489643.041,2398610.2105,
Line,PS_HSL,37488961.387,2396706.238,37488956.319,2396706.318,37488958.853,2396706.278,337.0
Insert,ArrowPS_HSL,37488958.1771,2396706.28867,37488958.1771,2396706.28867,37488959.1054,2396706.27402,337.0
Line,PS_HSL,37488956.319,2396706.318,37488953.854,2396706.527,37488955.0865,2396706.4225,
Line,PS_HSL,37488954.232,2396722.611,37488953.854,2396706.527,37488954.043,2396714.569,338.0
Insert,ArrowPS_HSL,37488954.0271,2396713.8932,37488954.0271,2396713.8932,37488954.0489,2396714.82137,338.0
Line,PS_HSL,37488953.854,2396706.527,37488954.167,2396694.192,37488954.0105,2396700.3595,339.0
Insert,ArrowPS_HSL,37488954.0276,2396699.68373,37488954.0276,2396699.68373,37488954.0041,2396700.61186,339.0
Line,PS_HSL,37488950.389,2396692.928,37488954.167,2396694.192,37488952.278,2396693.56,
Line,PS_HSL,37488954.167,2396694.192,37488955.097,2396674.117,37488954.632,2396684.1545,340.0
Insert,ArrowPS_HSL,37488954.6633,2396683.47924,37488954.6633,2396683.47924,37488954.6203,2396684.40667,340.0
Line,PS_HSL,37488961.295,2396674.063,37488956.417,2396673.838,37488958.856,2396673.9505,
Line,PS_HSL,37488956.417,2396673.838,37488955.097,2396674.117,37488955.757,2396673.9775,
Line,PS_HSL,37488955.097,2396674.117,37488954.073,2396645.274,37488954.585,2396659.6955,341.0
Insert,ArrowPS_HSL,37488954.561,2396659.01994,37488954.561,2396659.01994,37488954.594,2396659.94778,341.0
Line,PS_HSL,37488954.073,2396645.274,37488954.551,2396616.789,37488954.312,2396631.0315,342.0
Insert,ArrowPS_HSL,37488954.3233,2396630.35561,37488954.3233,2396630.35561,37488954.3078,2396631.2839,342.0
Line,PS_HSL,37488961.407,2396645.023,37488956.451,2396644.992,37488958.929,2396645.0075,
Line,PS_HSL,37488956.451,2396644.992,37488954.073,2396645.274,37488955.262,2396645.133,
Line,PS_HSL,37488953.705,2397007.461,37488953.638,2396998.723,37488953.6715,2397003.092,343.0
Insert,ArrowPS_HSL,37488953.6663,2397002.41604,37488953.6663,2397002.41604,37488953.6734,2397003.34443,343.0
Line,PS_HSL,37488962.005,2396997.909,37488961.478,2396998.639,37488961.7415,2396998.274,
Line,PS_HSL,37488953.638,2396998.723,37488961.478,2396998.639,37488957.558,2396998.681,344.0
Insert,ArrowPS_HSL,37488958.2339,2396998.67376,37488958.2339,2396998.67376,37488957.3056,2396998.6837,344.0
Line,PS_HSL,37488964.693,2397005.069,37488964.598,2396999.587,37488964.6455,2397002.328,345.0
Insert,ArrowPS_HSL,37488964.6338,2397001.65212,37488964.6338,2397001.65212,37488964.6499,2397002.5804,345.0
Line,PS_HSL,37488956.512,2396615.469,37488954.551,2396616.789,37488955.5315,2396616.129,
Line,PS_HSL,37488954.551,2396616.789,37488954.256,2396605.123,37488954.4035,2396610.956,346.0
Insert,ArrowPS_HSL,37488954.3864,2396610.28023,37488954.3864,2396610.28023,37488954.4099,2396611.20836,346.0
Line,PS_HSL,37489645.767,2397145.772,37489643.233,2397157.213,37489644.5,2397151.4925,347.0
Insert,ArrowPS_HSL,37489644.3538,2397152.15249,37489644.3538,2397152.15249,37489644.5546,2397151.24604,347.0
Line,PS_HSL,37489211.21,2396492.953,37489197.14,2396477.561,37489204.175,2396485.257,348.0
Insert,ArrowPS_HSL,37489203.7189,2396484.75806,37489203.7189,2396484.75806,37489204.3453,2396485.44332,348.0
Line,PS_HSL,37489631.323,2396996.181,37489632.119,2396992.321,37489631.721,2396994.251,
Line,PS_HSL,37489632.74,2396986.043,37489632.342,2396987.845,37489632.541,2396986.944,
Line,PS_HSL,37489632.119,2396992.321,37489632.342,2396987.845,37489632.2305,2396990.083,
Line,PS_HSL,37489632.342,2396987.845,37489596.547,2396982.609,37489614.4445,2396985.227,349.0
Insert,ArrowPS_HSL,37489613.7756,2396985.12916,37489613.7756,2396985.12916,37489614.6943,2396985.26354,349.0
Line,PS_HSL,37489596.881,2396981.303,37489596.547,2396982.609,37489596.714,2396981.956,
Line,PS_HSL,37489596.547,2396982.609,37489589.955,2396981.762,37489593.251,2396982.1855,350.0
Insert,ArrowPS_HSL,37489592.5805,2396982.09935,37489592.5805,2396982.09935,37489593.5014,2396982.21767,350.0
Line,PS_HSL,37489597.287,2396987.816,37489596.547,2396982.609,37489596.917,2396985.2125,351.0
Insert,ArrowPS_HSL,37489596.8219,2396984.54324,37489596.8219,2396984.54324,37489596.9525,2396985.46243,351.0
Line,PS_HSL,37489589.955,2396981.762,37489584.242,2396980.816,37489587.0985,2396981.289,352.0
Insert,ArrowPS_HSL,37489586.4316,2396981.17857,37489586.4316,2396981.17857,37489587.3475,2396981.33024,352.0
