Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Line,PS_YSL,37489375.511,2398730.28,37489379.322,2398731.266,37489377.4165,2398730.773,
Line,PS_YSL,37489416.34,2398983.852,37489415.743,2398990.78,37489416.0415,2398987.316,10129.0
Insert,ArrowPS_YSL,37489415.9835,2398987.98949,37489415.9835,2398987.98949,37489416.0632,2398987.06449,10129.0
Line,PS_YSL,37489389.209,2398980.807,37489388.83,2398985.443,37489389.0195,2398983.125,
Line,PS_YSL,37489499.1,2398985.933,37489502.913,2398996.756,37489501.0065,2398991.3445,10130.0
Insert,ArrowPS_YSL,37489501.2311,2398991.98207,37489501.2311,2398991.98207,37489500.9226,2398991.10641,10130.0
Line,PS_YSL,37489505.267,2398994.765,37489502.913,2398996.756,37489504.09,2398995.7605,
Line,PS_YSL,37491067.875,2399387.315,37491068.135,2399401.914,37491068.005,2399394.6145,10131.0
Insert,ArrowPS_YSL,37491068.017,2399395.29038,37491068.017,2399395.29038,37491068.0005,2399394.3621,10131.0
Line,PS_YSL,37491062.128,2399379.622,37491067.875,2399387.315,37491065.0015,2399383.4685,10132.0
Insert,ArrowPS_YSL,37491065.4061,2399384.01005,37491065.4061,2399384.01005,37491064.8504,2399383.26626,10132.0
Line,PS_YSL,37491057.63,2399354.413,37491062.128,2399379.622,37491059.879,2399367.0175,10133.0
Insert,ArrowPS_YSL,37491059.9977,2399367.68297,37491059.9977,2399367.68297,37491059.8347,2399366.76899,10133.0
Line,PS_YSL,37491056.762,2399323.916,37491057.63,2399354.413,37491057.196,2399339.1645,10134.0
Insert,ArrowPS_YSL,37491057.2152,2399339.84021,37491057.2152,2399339.84021,37491057.1888,2399338.91217,10134.0
Line,PS_YSL,37491043.082,2399357.189,37491057.63,2399354.413,37491050.356,2399355.801,10135.0
Insert,ArrowPS_YSL,37491051.02,2399355.6743,37491051.02,2399355.6743,37491050.108,2399355.84832,10135.0
Line,PS_YSL,37491057.63,2399354.413,37491072.007,2399358.774,37491064.8185,2399356.5935,10136.0
Insert,ArrowPS_YSL,37491064.1716,2399356.39728,37491064.1716,2399356.39728,37491065.0601,2399356.66678,10136.0
Line,PS_YSL,37491093.209,2399405.392,37491095.444,2399405.125,37491094.3265,2399405.2585,
Line,PS_YSL,37491183.868,2399407.248,37491183.974,2399413.127,37491183.921,2399410.1875,10137.0
Insert,ArrowPS_YSL,37491183.9332,2399410.86337,37491183.9332,2399410.86337,37491183.9164,2399409.9351,10137.0
Line,PS_YSL,37491184.169,2399398.827,37491183.868,2399407.248,37491184.0185,2399403.0375,10138.0
Insert,ArrowPS_YSL,37491183.9944,2399403.71305,37491183.9944,2399403.71305,37491184.0275,2399402.78522,10138.0
Line,PS_YSL,37491215.615,2399410.968,37491214.506,2399416.287,37491215.0605,2399413.6275,10139.0
Insert,ArrowPS_YSL,37491214.9225,2399414.28925,37491214.9225,2399414.28925,37491215.112,2399413.38038,10139.0
Line,PS_YSL,37491216.934,2399402.427,37491215.615,2399410.968,37491216.2745,2399406.6975,10140.0
Insert,ArrowPS_YSL,37491216.1713,2399407.36556,37491216.1713,2399407.36556,37491216.313,2399406.44802,10140.0
Line,PS_YSL,37491249.914,2399408.568,37491244.001,2399416.165,37491246.9575,2399412.3665,10141.0
Insert,ArrowPS_YSL,37491246.5423,2399412.89995,37491246.5423,2399412.89995,37491247.1126,2399412.16729,10141.0
Line,PS_YSL,37491248.88,2399401.108,37491244.001,2399416.165,37491246.4405,2399408.6365,10142.0
Insert,ArrowPS_YSL,37491246.2321,2399409.27957,37491246.2321,2399409.27957,37491246.5183,2399408.39636,10142.0
Line,PS_YSL,37491243.839,2399402.809,37491248.88,2399401.108,37491246.3595,2399401.9585,10143.0
Insert,ArrowPS_YSL,37491247.0,2399401.74237,37491247.0,2399401.74237,37491246.1203,2399402.03921,10143.0
Line,PS_YSL,37489502.57,2399014.904,37489502.913,2398996.756,37489502.7415,2399005.83,10144.0
Insert,ArrowPS_YSL,37489502.7543,2399005.15414,37489502.7543,2399005.15414,37489502.7367,2399006.08239,10144.0
Line,PS_YSL,37489624.972,2398990.778,37489625.541,2398996.979,37489625.2565,2398993.8785,10145.0
Insert,ArrowPS_YSL,37489625.3183,2398994.55166,37489625.3183,2398994.55166,37489625.2334,2398993.62712,10145.0
Line,PS_YSL,37489629.512,2399021.647,37489625.541,2398996.979,37489627.5265,2399009.313,10146.0
Insert,ArrowPS_YSL,37489627.4191,2399008.64561,37489627.4191,2399008.64561,37489627.5666,2399009.56223,10146.0
Line,PS_YSL,37489805.876,2399006.895,37489802.592,2398974.4,37489804.234,2398990.6475,10147.0
Insert,ArrowPS_YSL,37489804.166,2398989.97494,37489804.166,2398989.97494,37489804.2594,2398990.89866,10147.0
Line,PS_YSL,37489317.545,2399093.628,37489309.946,2399091.701,37489313.7455,2399092.6645,10148.0
Insert,ArrowPS_YSL,37489313.0903,2399092.49834,37489313.0903,2399092.49834,37489313.9902,2399092.72655,10148.0
Line,PS_YSL,37489307.777,2399110.254,37489305.026,2399111.051,37489306.4015,2399110.6525,
Line,PS_YSL,37489301.559,2399152.872,37489294.413,2399150.901,37489297.986,2399151.8865,10149.0
Insert,ArrowPS_YSL,37489297.3343,2399151.70676,37489297.3343,2399151.70676,37489298.2294,2399151.95362,10149.0
Line,PS_YSL,37489290.817,2399181.429,37489287.058,2399180.396,37489288.9375,2399180.9125,
Line,PS_YSL,37489281.174,2399190.717,37489282.161,2399190.39,37489281.6675,2399190.5535,
Line,PS_YSL,37489283.386,2399212.842,37489278.751,2399210.677,37489281.0685,2399211.7595,10150.0
Insert,ArrowPS_YSL,37489280.456,2399211.47342,37489280.456,2399211.47342,37489281.2972,2399211.86633,10150.0
Line,PS_YSL,37489277.706,2399235.665,37489272.748,2399234.668,37489275.227,2399235.1665,10151.0
Insert,ArrowPS_YSL,37489274.5643,2399235.03323,37489274.5643,2399235.03323,37489275.4745,2399235.21627,10151.0
Line,PS_YSL,37489259.915,2399294.649,37489256.898,2399293.803,37489258.4065,2399294.226,
Line,PS_YSL,37489244.808,2399340.211,37489243.265,2399337.094,37489244.0365,2399338.6525,
Line,PS_YSL,37489219.198,2399337.371,37489241.84,2399342.356,37489230.519,2399339.8635,10152.0
Insert,ArrowPS_YSL,37489231.1792,2399340.00885,37489231.1792,2399340.00885,37489230.2725,2399339.80922,10152.0
Line,PS_YSL,37489238.747,2399369.51,37489240.155,2399364.057,37489239.451,2399366.7835,10153.0
Insert,ArrowPS_YSL,37489239.62,2399366.12898,37489239.62,2399366.12898,37489239.3879,2399367.02792,10153.0
Line,PS_YSL,37489234.81,2399394.223,37489230.856,2399393.349,37489232.833,2399393.786,
Line,PS_YSL,37489223.067,2399452.957,37489215.741,2399451.129,37489219.404,2399452.043,10154.0
Insert,ArrowPS_YSL,37489218.7481,2399451.87934,37489218.7481,2399451.87934,37489219.6489,2399452.10411,10154.0
Line,PS_YSL,37489215.741,2399451.129,37489213.647,2399449.286,37489214.694,2399450.2075,
Line,PS_YSL,37489192.309,2399444.323,37489213.647,2399449.286,37489202.978,2399446.8045,10155.0
Insert,ArrowPS_YSL,37489203.6364,2399446.95764,37489203.6364,2399446.95764,37489202.7321,2399446.74731,10155.0
Line,PS_YSL,37489215.769,2399480.751,37489208.468,2399479.04,37489212.1185,2399479.8955,10156.0
Insert,ArrowPS_YSL,37489211.4603,2399479.74126,37489211.4603,2399479.74126,37489212.3643,2399479.9531,10156.0
Line,PS_YSL,37489208.468,2399479.04,37489206.944,2399477.63,37489207.706,2399478.335,
Line,PS_YSL,37489184.729,2399473.136,37489206.944,2399477.63,37489195.8365,2399475.383,10157.0
Insert,ArrowPS_YSL,37489196.4991,2399475.51703,37489196.4991,2399475.51703,37489195.5891,2399475.33295,10157.0
Line,PS_YSL,37489202.418,2399509.439,37489200.882,2399508.191,37489201.65,2399508.815,
Line,PS_YSL,37489200.882,2399508.191,37489198.926,2399506.515,37489199.904,2399507.353,
Line,PS_YSL,37489176.592,2399503.285,37489198.926,2399506.515,37489187.759,2399504.9,10158.0
Insert,ArrowPS_YSL,37489188.428,2399504.99676,37489188.428,2399504.99676,37489187.5092,2399504.86387,10158.0
Line,PS_YSL,37489199.586,2399522.959,37489197.009,2399522.374,37489198.2975,2399522.6665,
Line,PS_YSL,37488968.328,2400368.783,37488967.419,2400368.6,37488967.8735,2400368.6915,
Line,PS_YSL,37488991.793,2400282.171,37488990.266,2400281.576,37488991.0295,2400281.8735,
Line,PS_YSL,37494242.969,2396830.885,37494239.994,2396830.1,37494241.4815,2396830.4925,
Line,PS_YSL,37494272.969,2396830.628,37494271.407,2396827.323,37494272.188,2396828.9755,
Line,PS_YSL,37494271.407,2396827.323,37494239.994,2396830.1,37494255.7005,2396828.7115,10159.0
Insert,ArrowPS_YSL,37494255.0271,2396828.77103,37494255.0271,2396828.77103,37494255.952,2396828.68927,10159.0
Line,PS_YSL,37494301.049,2396827.701,37494271.407,2396827.323,37494286.228,2396827.512,10160.0
Insert,ArrowPS_YSL,37494285.5521,2396827.50338,37494285.5521,2396827.50338,37494286.4804,2396827.51522,10160.0
Line,PS_YSL,37494300.421,2396829.672,37494301.049,2396827.701,37494300.735,2396828.6865,
Line,PS_YSL,37494178.966,2396874.922,37494180.991,2396874.796,37494179.9785,2396874.859,
Line,PS_YSL,37494403.145,2397336.598,37494406.806,2397330.342,37494404.9755,2397333.47,10161.0
Insert,ArrowPS_YSL,37494405.3169,2397332.88657,37494405.3169,2397332.88657,37494404.848,2397333.68787,10161.0
Line,PS_YSL,37494377.583,2397336.825,37494379.182,2397330.254,37494378.3825,2397333.5395,10162.0
Insert,ArrowPS_YSL,37494378.5423,2397332.88268,37494378.5423,2397332.88268,37494378.3228,2397333.78478,10162.0
Line,PS_YSL,37494354.248,2397341.839,37494354.183,2397336.825,37494354.2155,2397339.332,10163.0
Insert,ArrowPS_YSL,37494354.2067,2397338.65607,37494354.2067,2397338.65607,37494354.2188,2397339.58442,10163.0
Line,PS_YSL,37494373.187,2397342.116,37494354.248,2397341.839,37494363.7175,2397341.9775,10164.0
Insert,ArrowPS_YSL,37494363.0416,2397341.96761,37494363.0416,2397341.96761,37494363.9699,2397341.98119,10164.0
Line,PS_YSL,37494352.408,2397342.511,37494354.248,2397341.839,37494353.328,2397342.175,
Line,PS_YSL,37494354.183,2397336.825,37494354.464,2397330.375,37494354.3235,2397333.6,10165.0
Insert,ArrowPS_YSL,37494354.3529,2397332.92466,37494354.3529,2397332.92466,37494354.3125,2397333.8522,10165.0
Line,PS_YSL,37494289.713,2397336.731,37494289.32,2397330.371,37494289.5165,2397333.551,10166.0
Insert,ArrowPS_YSL,37494289.4748,2397332.8763,37494289.4748,2397332.8763,37494289.5321,2397333.80296,10166.0
Line,PS_YSL,37491693.168,2399422.273,37491713.84,2399427.32,37491703.504,2399424.7965,10167.0
Insert,ArrowPS_YSL,37491704.1607,2399424.95683,37491704.1607,2399424.95683,37491703.2588,2399424.73663,10167.0
Line,PS_YSL,37491569.708,2398962.095,37491555.966,2398962.751,37491562.837,2398962.423,10168.0
Insert,ArrowPS_YSL,37491562.1618,2398962.45523,37491562.1618,2398962.45523,37491563.0892,2398962.41096,10168.0
Line,PS_YSL,37490320.062,2398975.771,37490321.726,2398973.438,37490320.894,2398974.6045,
Line,PS_YSL,37490321.726,2398973.438,37490295.712,2398957.584,37490308.719,2398965.511,10169.0
Insert,ArrowPS_YSL,37490308.1418,2398965.15921,37490308.1418,2398965.15921,37490308.9346,2398965.64237,10169.0
Line,PS_YSL,37490294.516,2398960.071,37490289.662,2398968.015,37490292.089,2398964.043,10170.0
Insert,ArrowPS_YSL,37490292.4415,2398963.46617,37490292.4415,2398963.46617,37490291.9574,2398964.25841,10170.0
Line,PS_YSL,37490294.516,2398960.071,37490295.712,2398957.584,37490295.114,2398958.8275,
Line,PS_YSL,37490295.712,2398957.584,37490234.781,2398917.948,37490265.2465,2398937.766,10171.0
Insert,ArrowPS_YSL,37490264.6799,2398937.3974,37490264.6799,2398937.3974,37490265.4581,2398937.90365,10171.0
Line,PS_YSL,37490265.76,2398942.358,37490266.114,2398935.304,37490265.937,2398938.831,10172.0
Insert,ArrowPS_YSL,37490265.9709,2398938.15587,37490265.9709,2398938.15587,37490265.9243,2398939.08312,10172.0
Line,PS_YSL,37490265.76,2398942.358,37490261.039,2398950.349,37490263.3995,2398946.3535,10173.0
Insert,ArrowPS_YSL,37490263.7433,2398945.7715,37490263.7433,2398945.7715,37490263.2711,2398946.57084,10173.0
Line,PS_YSL,37490238.19,2398925.354,37490239.517,2398937.11,37490238.8535,2398931.232,10174.0
Insert,ArrowPS_YSL,37490238.7777,2398930.56028,37490238.7777,2398930.56028,37490238.8818,2398931.48284,10174.0
Line,PS_YSL,37490238.19,2398925.354,37490234.781,2398917.948,37490236.4855,2398921.651,10175.0
Insert,ArrowPS_YSL,37490236.2028,2398921.03695,37490236.2028,2398921.03695,37490236.5911,2398921.88031,10175.0
Line,PS_YSL,37490234.781,2398917.948,37490229.247,2398900.294,37490232.014,2398909.121,10176.0
Insert,ArrowPS_YSL,37490231.8118,2398908.47597,37490231.8118,2398908.47597,37490232.0895,2398909.36188,10176.0
Line,PS_YSL,37490229.247,2398900.294,37490209.585,2398895.974,37490219.416,2398898.134,10177.0
Insert,ArrowPS_YSL,37490218.7558,2398897.98894,37490218.7558,2398897.98894,37490219.6626,2398898.18817,10177.0
Line,PS_YSL,37490229.247,2398900.294,37490226.485,2398895.88,37490227.866,2398898.087,10178.0
Insert,ArrowPS_YSL,37490228.2246,2398898.66004,37490228.2246,2398898.66004,37490227.7321,2398897.873,10178.0
Line,PS_YSL,37494590.302,2396858.569,37494589.342,2396861.238,37494589.822,2396859.9035,
Line,PS_YSL,37494292.134,2396862.988,37494291.721,2396866.312,37494291.9275,2396864.65,
Line,PS_YSL,37494321.882,2396864.327,37494291.721,2396866.312,37494306.8015,2396865.3195,10179.0
Insert,ArrowPS_YSL,37494306.127,2396865.36389,37494306.127,2396865.36389,37494307.0534,2396865.30292,10179.0
Line,PS_YSL,37494268.048,2396861.805,37494262.456,2396861.41,37494265.252,2396861.6075,10180.0
Insert,ArrowPS_YSL,37494264.5777,2396861.55987,37494264.5777,2396861.55987,37494265.5038,2396861.62529,10180.0
Line,PS_YSL,37494291.721,2396866.312,37494265.306,2396865.719,37494278.5135,2396866.0155,10181.0
Insert,ArrowPS_YSL,37494277.8377,2396866.00033,37494277.8377,2396866.00033,37494278.7659,2396866.02117,10181.0
Line,PS_YSL,37494265.306,2396865.719,37494262.456,2396861.41,37494263.881,2396863.5645,10182.0
Insert,ArrowPS_YSL,37494263.5081,2396863.00068,37494263.5081,2396863.00068,37494264.0203,2396863.77505,10182.0
Line,PS_YSL,37494247.177,2396861.759,37494262.456,2396861.41,37494254.8165,2396861.5845,10183.0
Insert,ArrowPS_YSL,37494255.4923,2396861.56906,37494255.4923,2396861.56906,37494254.5641,2396861.59026,10183.0
Line,PS_YSL,37491649.754,2399699.622,37491653.501,2399731.883,37491651.6275,2399715.7525,10184.0
Insert,ArrowPS_YSL,37491651.7055,2399716.42397,37491651.7055,2399716.42397,37491651.5984,2399715.50175,10184.0
Line,PS_YSL,37491653.501,2399731.883,37491655.506,2399756.906,37491654.5035,2399744.3945,10185.0
Insert,ArrowPS_YSL,37491654.4495,2399743.72068,37491654.4495,2399743.72068,37491654.5237,2399744.64613,10185.0
Line,PS_YSL,37491653.501,2399731.883,37491673.774,2399728.714,37491663.6375,2399730.2985,10186.0
Insert,ArrowPS_YSL,37491664.3054,2399730.1941,37491664.3054,2399730.1941,37491663.3881,2399730.33749,10186.0
Line,PS_YSL,37491651.135,2399604.274,37491670.019,2399605.788,37491660.577,2399605.031,10187.0
Insert,ArrowPS_YSL,37491661.2508,2399605.08502,37491661.2508,2399605.08502,37491660.3254,2399605.01083,10187.0
Line,PS_YSL,37494588.693,2396824.589,37494588.947,2396831.173,37494588.82,2396827.881,10188.0
Insert,ArrowPS_YSL,37494588.8461,2396828.55648,37494588.8461,2396828.55648,37494588.8103,2396827.62875,10188.0
Line,PS_YSL,37494589.25,2396811.754,37494588.693,2396824.589,37494588.9715,2396818.1715,10189.0
Insert,ArrowPS_YSL,37494588.9422,2396818.84685,37494588.9422,2396818.84685,37494588.9824,2396817.9193,10189.0
Line,PS_YSL,37494177.285,2397043.987,37494177.461,2397014.356,37494177.373,2397029.1715,10190.0
Insert,ArrowPS_YSL,37494177.377,2397028.49553,37494177.377,2397028.49553,37494177.3715,2397029.42393,10190.0
Line,PS_YSL,37494177.461,2397014.356,37494174.852,2397014.398,37494176.1565,2397014.377,
Line,PS_YSL,37494160.511,2397400.713,37494159.751,2397401.724,37494160.131,2397401.2185,
Line,PS_YSL,37494159.751,2397401.724,37494157.445,2397400.701,37494158.598,2397401.2125,
Line,PS_YSL,37494129.219,2398213.066,37494128.657,2398273.403,37494128.938,2398243.2345,10191.0
Insert,ArrowPS_YSL,37494128.9317,2398243.91045,37494128.9317,2398243.91045,37494128.9404,2398242.98207,10191.0
Line,PS_YSL,37491421.513,2398980.522,37491421.613,2398982.399,37491421.563,2398981.4605,
Line,PS_YSL,37491421.613,2398982.399,37491423.589,2399000.828,37491422.601,2398991.6135,10192.0
Insert,ArrowPS_YSL,37491422.5289,2398990.94137,37491422.5289,2398990.94137,37491422.6279,2398991.8645,10192.0
Line,PS_YSL,37491421.613,2398982.399,37491450.199,2398979.41,37491435.906,2398980.9045,10193.0
Insert,ArrowPS_YSL,37491435.2337,2398980.9748,37491435.2337,2398980.9748,37491436.1571,2398980.87825,10193.0
Line,PS_YSL,37491451.169,2398977.446,37491450.199,2398979.41,37491450.684,2398978.428,
Line,PS_YSL,37491450.199,2398979.41,37491453.048,2398997.782,37491451.6235,2398988.596,10194.0
Insert,ArrowPS_YSL,37491451.5199,2398987.928,37491451.5199,2398987.928,37491451.6622,2398988.84546,10194.0
Line,PS_YSL,37491450.199,2398979.41,37491482.167,2398976.25,37491466.183,2398977.83,10195.0
Insert,ArrowPS_YSL,37491465.5103,2398977.8965,37491465.5103,2398977.8965,37491466.4342,2398977.80517,10195.0
Line,PS_YSL,37491481.253,2398974.332,37491482.167,2398976.25,37491481.71,2398975.291,
Line,PS_YSL,37491482.167,2398976.25,37491483.302,2398994.595,37491482.7345,2398985.4225,10196.0
Insert,ArrowPS_YSL,37491482.6928,2398984.74781,37491482.6928,2398984.74781,37491482.7501,2398985.67446,10196.0
Line,PS_YSL,37491479.757,2398970.947,37491498.637,2398968.887,37491489.197,2398969.917,10197.0
Insert,ArrowPS_YSL,37491488.525,2398969.99032,37491488.525,2398969.99032,37491489.4479,2398969.88962,10197.0
Line,PS_YSL,37491479.757,2398970.947,37491482.167,2398976.25,37491480.962,2398973.5985,10198.0
Insert,ArrowPS_YSL,37491481.2417,2398974.21391,37491481.2417,2398974.21391,37491480.8576,2398973.36868,10198.0
Line,PS_YSL,37489136.409,2396532.563,37489135.321,2396532.555,37489135.865,2396532.559,
Line,PS_YSL,37489135.368,2396448.599,37489135.321,2396532.555,37489135.3445,2396490.577,10199.0
Insert,ArrowPS_YSL,37489135.3441,2396491.25298,37489135.3441,2396491.25298,37489135.3446,2396490.32456,10199.0
Line,PS_YSL,37489119.548,2396547.01,37489150.128,2396547.568,37489134.838,2396547.289,10200.0
Insert,ArrowPS_YSL,37489135.5139,2396547.30133,37489135.5139,2396547.30133,37489134.5856,2396547.28439,10200.0
Line,PS_YSL,37489123.243,2396600.355,37489122.563,2396601.599,37489122.903,2396600.977,
Line,PS_YSL,37489123.94,2396598.562,37489123.243,2396600.355,37489123.5915,2396599.4585,
Line,PS_YSL,37489124.16,2396584.907,37489123.94,2396598.562,37489124.05,2396591.7345,10201.0
Insert,ArrowPS_YSL,37489124.0391,2396592.4104,37489124.0391,2396592.4104,37489124.0541,2396591.4821,10201.0
Line,PS_YSL,37489124.195,2396555.917,37489124.16,2396584.907,37489124.1775,2396570.412,10202.0
Insert,ArrowPS_YSL,37489124.1767,2396571.08798,37489124.1767,2396571.08798,37489124.1778,2396570.15956,10202.0
Line,PS_YSL,37489124.195,2396555.917,37489119.925,2396556.226,37489122.06,2396556.0715,
Line,PS_YSL,37489119.925,2396556.226,37489119.548,2396547.01,37489119.7365,2396551.618,10203.0
Insert,ArrowPS_YSL,37489119.7089,2396550.94258,37489119.7089,2396550.94258,37489119.7468,2396551.87023,10203.0
Line,PS_YSL,37489121.036,2396545.524,37489123.022,2396545.529,37489122.029,2396545.5265,
Line,PS_YSL,37489124.202,2396461.276,37489123.022,2396545.529,37489123.612,2396503.4025,10204.0
Insert,ArrowPS_YSL,37489123.6025,2396504.07842,37489123.6025,2396504.07842,37489123.6155,2396503.15009,10204.0
Line,PS_YSL,37489122.288,2396460.611,37489124.202,2396461.276,37489123.245,2396460.9435,
Line,PS_YSL,37489122.302,2396455.16,37489124.096,2396454.234,37489123.199,2396454.697,
Line,PS_YSL,37489124.096,2396454.234,37489124.202,2396461.276,37489124.149,2396457.755,10205.0
Insert,ArrowPS_YSL,37489124.1592,2396458.43091,37489124.1592,2396458.43091,37489124.1452,2396457.50259,10205.0
Line,PS_YSL,37490212.999,2398897.39,37490209.585,2398895.974,37490211.292,2398896.682,
Line,PS_YSL,37490209.585,2398895.974,37490201.956,2398930.401,37490205.7705,2398913.1875,10206.0
Insert,ArrowPS_YSL,37490205.6243,2398913.84747,37490205.6243,2398913.84747,37490205.8251,2398912.94104,10206.0
Line,PS_YSL,37490205.398,2398930.535,37490201.956,2398930.401,37490203.677,2398930.468,
Line,PS_YSL,37490201.956,2398930.401,37490194.879,2398957.967,37490198.4175,2398944.184,10207.0
Insert,ArrowPS_YSL,37490198.2494,2398944.83875,37490198.2494,2398944.83875,37490198.4803,2398943.93949,10207.0
Line,PS_YSL,37490168.532,2399136.89,37490176.662,2399135.766,37490172.597,2399136.328,10208.0
Insert,ArrowPS_YSL,37490173.2666,2399136.23542,37490173.2666,2399136.23542,37490172.3469,2399136.36257,10208.0
Line,PS_YSL,37490182.032,2399140.177,37490176.662,2399135.766,37490179.347,2399137.9715,10209.0
Insert,ArrowPS_YSL,37490178.8246,2399137.54243,37490178.8246,2399137.54243,37490179.5421,2399138.13173,10209.0
Line,PS_YSL,37490176.662,2399135.766,37490168.836,2399103.042,37490172.749,2399119.404,10210.0
Insert,ArrowPS_YSL,37490172.5918,2399118.74656,37490172.5918,2399118.74656,37490172.8077,2399119.64951,10210.0
Line,PS_YSL,37491555.966,2398962.751,37491498.637,2398968.887,37491527.3015,2398965.819,10211.0
Insert,ArrowPS_YSL,37491526.6294,2398965.89094,37491526.6294,2398965.89094,37491527.5525,2398965.79213,10211.0
Line,PS_YSL,37494711.51,2396879.561,37494711.841,2396862.895,37494711.6755,2396871.228,10212.0
Insert,ArrowPS_YSL,37494711.6889,2396870.55215,37494711.6889,2396870.55215,37494711.6705,2396871.48039,10212.0
Line,PS_YSL,37494740.121,2396862.732,37494711.841,2396862.895,37494725.981,2396862.8135,10213.0
Insert,ArrowPS_YSL,37494725.305,2396862.8174,37494725.305,2396862.8174,37494726.2334,2396862.81205,10213.0
Line,PS_YSL,37494680.892,2396861.189,37494681.621,2396862.91,37494681.2565,2396862.0495,
Line,PS_YSL,37494711.841,2396862.895,37494681.621,2396862.91,37494696.731,2396862.9025,10214.0
Insert,ArrowPS_YSL,37494696.055,2396862.90284,37494696.055,2396862.90284,37494696.9834,2396862.90237,10214.0
Line,PS_YSL,37494681.621,2396862.91,37494653.286,2396862.668,37494667.4535,2396862.789,10215.0
Insert,ArrowPS_YSL,37494666.7775,2396862.78323,37494666.7775,2396862.78323,37494667.7059,2396862.79116,10215.0
Line,PS_YSL,37494653.165,2396858.593,37494653.55,2396861.252,37494653.3575,2396859.9225,
Line,PS_YSL,37494653.55,2396861.252,37494653.286,2396862.668,37494653.418,2396861.96,
Line,PS_YSL,37494589.342,2396861.238,37494588.839,2396862.532,37494589.0905,2396861.885,
Line,PS_YSL,37494619.129,2396862.651,37494588.839,2396862.532,37494603.984,2396862.5915,10216.0
Insert,ArrowPS_YSL,37494603.308,2396862.58884,37494603.308,2396862.58884,37494604.2364,2396862.59249,10216.0
Line,PS_YSL,37494590.195,2396873.368,37494588.839,2396862.532,37494589.517,2396867.95,10217.0
Insert,ArrowPS_YSL,37494589.4331,2396867.27925,37494589.4331,2396867.27925,37494589.5483,2396868.20048,10217.0
Line,PS_YSL,37494560.363,2396858.645,37494559.921,2396861.288,37494560.142,2396859.9665,
Line,PS_YSL,37494559.921,2396861.288,37494560.438,2396862.585,37494560.1795,2396861.9365,
Line,PS_YSL,37494530.189,2396858.593,37494529.54,2396861.317,37494529.8645,2396859.955,
Line,PS_YSL,37494529.54,2396861.317,37494530.254,2396863.131,37494529.897,2396862.224,
Line,PS_YSL,37494560.438,2396862.585,37494530.254,2396863.131,37494545.346,2396862.858,10218.0
Insert,ArrowPS_YSL,37494544.6701,2396862.87023,37494544.6701,2396862.87023,37494545.5984,2396862.85343,10218.0
Line,PS_YSL,37494501.671,2396861.317,37494501.206,2396863.976,37494501.4385,2396862.6465,
Line,PS_YSL,37494501.206,2396863.976,37494502.131,2396865.544,37494501.6685,2396864.76,
Line,PS_YSL,37494530.254,2396863.131,37494502.131,2396865.544,37494516.1925,2396864.3375,10219.0
Insert,ArrowPS_YSL,37494515.519,2396864.39529,37494515.519,2396864.39529,37494516.444,2396864.31592,10219.0
Line,PS_YSL,37494470.333,2396862.097,37494469.357,2396864.621,37494469.845,2396863.359,
Line,PS_YSL,37494469.357,2396864.621,37494469.591,2396865.882,37494469.474,2396865.2515,
Line,PS_YSL,37494469.676,2396872.996,37494469.591,2396865.882,37494469.6335,2396869.439,10220.0
Insert,ArrowPS_YSL,37494469.6254,2396868.76306,37494469.6254,2396868.76306,37494469.6365,2396869.69142,10220.0
Line,PS_YSL,37494502.131,2396865.544,37494469.591,2396865.882,37494485.861,2396865.713,10221.0
Insert,ArrowPS_YSL,37494485.1851,2396865.72002,37494485.1851,2396865.72002,37494486.1134,2396865.71038,10221.0
Line,PS_YSL,37494439.021,2396862.01,37494439.484,2396863.439,37494439.2525,2396862.7245,
Line,PS_YSL,37494469.591,2396865.882,37494439.484,2396863.439,37494454.5375,2396864.6605,10222.0
Insert,ArrowPS_YSL,37494453.8637,2396864.60583,37494453.8637,2396864.60583,37494454.7891,2396864.68092,10222.0
Line,PS_YSL,37494409.757,2396858.586,37494409.622,2396861.218,37494409.6895,2396859.902,
Line,PS_YSL,37494409.622,2396861.218,37494408.973,2396862.805,37494409.2975,2396862.0115,
Line,PS_YSL,37494439.484,2396863.439,37494408.973,2396862.805,37494424.2285,2396863.122,10223.0
Insert,ArrowPS_YSL,37494423.5527,2396863.10796,37494423.5527,2396863.10796,37494424.4809,2396863.12724,10223.0
Line,PS_YSL,37494380.212,2396858.593,37494380.1,2396861.216,37494380.156,2396859.9045,
Line,PS_YSL,37494380.1,2396861.216,37494380.603,2396862.393,37494380.3515,2396861.8045,
Line,PS_YSL,37494381.196,2396873.209,37494380.603,2396862.393,37494380.8995,2396867.801,10224.0
Insert,ArrowPS_YSL,37494380.8625,2396867.12603,37494380.8625,2396867.12603,37494380.9133,2396868.05306,10224.0
Line,PS_YSL,37494408.973,2396862.805,37494380.603,2396862.393,37494394.788,2396862.599,10225.0
Insert,ArrowPS_YSL,37494394.1121,2396862.58918,37494394.1121,2396862.58918,37494395.0404,2396862.60267,10225.0
Line,PS_YSL,37494350.146,2396858.635,37494349.57,2396861.299,37494349.858,2396859.967,
Line,PS_YSL,37494349.57,2396861.299,37494350.229,2396863.425,37494349.8995,2396862.362,
Line,PS_YSL,37494380.603,2396862.393,37494350.229,2396863.425,37494365.416,2396862.909,10226.0
