Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE,Shortest_Euclidean_Distance,RefName,ORIG_FID,Texture,DN,Pipe_Diameter
Line,PS_HSL,37493965.64,2396291.235,37493969.08,2396283.017,93967.36,2396287.126,17.0,HS_14,HS_13,0.0,0.0,0,0,0.5,PVC  DN200,51434.0,PVC,DN,200
Line,PS_HSL,37494074.44,2396334.183,37494057.47,2396325.707,94065.95,2396329.945,18.0,HS_22,HS_20,0.0,0.0,0,0,0.5,Ì≈  DN500,51435.0,Ì≈,DN,500
Line,PS_HSL,37494081.66,2396337.249,37494074.44,2396334.183,94078.05,2396335.716,19.0,HS_23,HS_22,0.0,0.0,0,0,0.5,Ì≈  DN500,51436.0,Ì≈,DN,500
Line,PS_HSL,37493969.08,2396283.017,37493935.88,2396275.0,93952.48,2396279.009,20.0,HS_13,HS_741,0.0,0.0,0,0,0.5,Ì≈  DN500,51437.0,Ì≈,DN,500
Line,PS_HSL,37494001.21,2396298.22,37493969.08,2396283.017,93985.14,2396290.619,21.0,HS_15,HS_13,0.0,0.0,0,0,0.5,Ì≈  DN500,51438.0,Ì≈,DN,500
Line,PS_HSL,37494057.47,2396325.707,37494050.36,2396322.404,94053.92,2396324.056,22.0,HS_20,HS_18,0.0,0.0,0,0,0.5,Ì≈  DN500,51439.0,Ì≈,DN,500
Line,PS_HSL,37494064.33,2396309.47,37494057.47,2396325.707,94060.9,2396317.589,23.0,HS_754,HS_20,0.0,0.0,0,0,0.5,PVC  DN150,51440.0,PVC,DN,150
Line,PS_HSL,37494102.96,2396347.045,37494081.66,2396337.249,94092.31,2396342.147,24.0,HS_24,HS_23,0.0,0.0,0,0,0.5,Ì≈  DN500,51441.0,Ì≈,DN,500
Line,PS_HSL,37494122.91,2396356.006,37494102.96,2396347.045,94112.94,2396351.526,25.0,HS_25,HS_24,0.0,0.0,0,0,0.5,Ì≈  DN500,51442.0,Ì≈,DN,500
Line,PS_HSL,37494151.32,2396368.795,37494122.91,2396356.006,94137.12,2396362.401,26.0,HS_26,HS_25,0.0,0.0,0,0,0.5,Ì≈  DN400,51443.0,Ì≈,DN,400
Line,PS_HSL,37494156.83,2396370.997,37494151.32,2396368.795,94154.08,2396369.896,27.0,HS_745,HS_26,7.45e-09,0.0,0,0,0.5,Ì≈  DN400,51444.0,Ì≈,DN,400
Line,PS_HSL,37494158.47,2396380.974,37494151.32,2396368.795,94154.89,2396374.885,28.0,HS_746,HS_26,0.0,0.0,0,0,0.5,PVC  DN150,51445.0,PVC,DN,150
Line,PS_HSL,37494148.33,2396377.414,37494151.32,2396368.795,94149.83,2396373.105,29.0,HS_747,HS_26,7.45e-09,0.0,0,0,0.5,PVC  DN150,51446.0,PVC,DN,150
Line,PS_HSL,37494143.29,2396375.009,37494151.32,2396368.795,94147.3,2396371.902,30.0,HS_748,HS_26,0.0,0.0,0,0,0.5,PVC  DN100,51447.0,PVC,DN,100
Line,PS_HSL,37494145.74,2396375.854,37494151.32,2396368.795,94148.53,2396372.325,31.0,HS_749,HS_26,0.0,0.0,0,0,0.5,Ì≈  DN400,51448.0,Ì≈,DN,400
Line,PS_HSL,37493935.88,2396275.0,37493893.52,2396273.184,93914.7,2396274.092,32.0,HS_741,HS_21,0.0,0.0,0,0,0.5,Ì≈  DN500,51449.0,Ì≈,DN,500
Line,PS_HSL,37493893.52,2396273.184,37493840.32,2396272.181,93866.92,2396272.683,33.0,HS_21,HS_750,0.0,0.0,0,0,0.5,Ì≈  DN500,51450.0,Ì≈,DN,500
Line,PS_HSL,37493840.32,2396272.181,37493793.27,2396267.903,93816.79,2396270.042,34.0,HS_750,HS_751,0.0,7.45e-09,0,0,0.5,Ì≈  DN500,51451.0,Ì≈,DN,500
Line,PS_HSL,37493793.27,2396267.903,37493751.84,2396242.051,93772.55,2396254.977,35.0,HS_751,HS_752,7.45e-09,7.45e-09,0,0,0.5,Ì≈  DN500,51452.0,Ì≈,DN,500
Line,PS_HSL,37493751.84,2396242.051,37493730.78,2396240.408,93741.31,2396241.23,36.0,HS_752,HS_6408,7.45e-09,0.0,0,0,0.5,Ì≈  DN500,51453.0,Ì≈,DN,500
Line,PS_HSL,37493380.75,2393733.237,37493377.0,2393770.221,93378.88,2393751.729,37.0,HS_27,HS_28,0.0,0.0,0,0,0.5,Ì≈  DN600,51454.0,Ì≈,DN,600
Line,PS_HSL,37489457.71,2396483.692,37489443.02,2396485.097,89450.37,2396484.395,38.0,HS_218,HS_5672,0.0,0.0,0,0,0.5,Ì≈  DN600,51455.0,Ì≈,DN,600
Line,PS_HSL,37489258.68,2396098.506,37489259.89,2396088.097,89259.29,2396093.302,39.0,HS_671,HS_4929,0.0,0.0,0,0,0.5,Ì≈  DN1000,51456.0,Ì≈,DN,1000
